Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
BKD,SSP245,0.99,7.730579706325345,5.874152505970328,12.881353778304744,32.71905,-98.891,391.4
PSX,SSP245,0.99,9.377476711071786,6.154804852172267,15.9671756917663,28.73,-96.25,5.0
COT,SSP245,0.99,9.281145054482051,6.484878321141119,16.352598249351384,28.45667,-99.21833,144.0
CRP,SSP245,0.99,10.179867521085624,7.209182279721993,15.66991308974752,27.77306,-97.51278,13.0
GOP,SSP245,0.99,9.191646618684915,5.719116564686315,18.640789621058943,31.42128,-97.79697,276.0
SWW,SSP245,0.99,8.198918597320576,5.954491284786967,13.52225518421203,32.46736,-100.46656,727.0
MAF,SSP245,0.99,6.518218674548846,5.226467025180687,8.73280384860998,31.94662,-102.20745,868.9406
MCJ,SSP245,0.99,7.295434728567737,5.231564974170617,9.93606352951766,29.714,-95.395,22.525835
ERV,SSP245,0.99,11.325820493012676,6.66333636383881,21.51556947681149,29.97667,-99.08547,493.0
JDD,SSP245,0.99,7.368264859010395,5.719878435394407,11.865642614001864,32.7422,-95.49648,132.0
MKN,SSP245,0.99,9.472209038480605,6.538701142764168,15.92000144576663,31.92,-98.6,423.0
MNZ,SSP245,0.99,8.36030193169739,4.315758168869843,14.207159771697286,31.66593,-98.14864,395.9
RWV,SSP245,0.99,17.21512713362465,6.696526397818866,43.01096469588843,30.51547,-96.70409,119.0
SSF,SSP245,0.99,9.454641586301946,6.891317915170041,14.853257295047586,29.33698,-98.47105,176.0
HOU,SSP245,0.99,10.897698057801431,7.481284207255784,16.955088338644753,29.63747,-95.28245,14.0
LBB,SSP245,0.99,7.747404183785727,6.003375899106223,14.755265832761673,33.66364,-101.82278,988.0
NGP,SSP245,0.99,8.970543265966503,7.2133335915195,12.002749928193396,27.69263,-97.29109,6.0
6R3,SSP245,0.99,10.565260319958886,6.238079883823936,17.708245321386766,30.35644,-95.008,45.7
FTN,SSP245,0.99,6.896979594298936,4.561436575699991,9.956915177989991,28.2086,-100.0188,236.0
FTW,SSP245,0.99,7.103715267101883,5.707168780718436,8.898897181987865,32.81978,-97.36244,216.0
ALI,SSP245,0.99,9.098372437174993,6.558128977077456,15.875861558167005,27.74089,-98.02694,54.0
BEA,SSP245,0.99,8.410939049113795,5.42849963555738,16.463287186015723,28.36187,-97.79103,81.7
ELP,SSP245,0.99,5.890100956563738,5.247741178575135,7.205550742781595,31.81111,-106.37583,1194.0
JWY,SSP245,0.99,7.339967970431737,4.270681415246534,10.166626459964426,32.45611,-96.9125,217.0
MRF,SSP245,0.99,15.20427858218936,5.561741477213705,52.639688272856354,30.37,-104.02,1481.0
SGR,SSP245,0.99,9.128371798479163,7.138875913512351,13.724155245042574,29.62225,-95.65653,2.0
PSN,SSP245,0.99,7.807991021433906,5.998874101297059,12.59466040634125,31.77969,-95.70631,129.0
DAL,SSP245,0.99,8.784745739732633,6.800801260279717,12.565475744221269,32.84711,-96.85178,148.0
CWC,SSP245,0.99,6.202813976842649,3.71410351975351,7.658263671595229,33.85784,-98.4904,304.0
MDD,SSP245,0.99,7.01364328749658,4.660024610669901,11.999548328751608,32.03653,-102.10103,854.0
IAH,SSP245,0.99,9.954219442924918,7.525709513673017,15.34838038653418,29.9844,-95.3607,28.0
APY,SSP245,0.99,6.691096750435674,3.553228835337435,10.057421567051694,26.96879,-99.24891,128.6
PKV,SSP245,0.99,10.343464606174246,6.840413968400398,19.335891007435784,28.654,-96.681,9.0
DUX,SSP245,0.99,7.1271942463362326,5.393512155039125,11.544418133195256,35.858,-102.013,1129.0
DTO,SSP245,0.99,7.739895165252984,6.443567896345396,10.050367827395547,33.205,-97.2006,200.71758
OCH,SSP245,0.99,10.18694826505146,7.28789322782589,15.485606365324044,31.57778,-94.70944,108.0
CRS,SSP245,0.99,7.954468962175712,6.184473860275665,11.237599383380523,32.03,-96.4,137.0
HBV,SSP245,0.99,8.87631187323164,5.93292721978935,15.980571557146236,27.34956,-98.73694,202.0
XBP,SSP245,0.99,7.727414365702513,6.251814599070388,11.655626837505846,33.17533,-97.82839,259.7
LBX,SSP245,0.99,10.44631351620648,7.236907183458214,18.98105554884353,29.10864,-95.46208,8.0
RFI,SSP245,0.99,9.4862316377661,6.4600548883846685,17.01258379014654,32.14172,-94.85172,134.7
PEQ,SSP245,0.99,7.587105410590469,5.356881572638351,15.003298490740416,31.38,-103.51,796.0
GLE,SSP245,0.99,8.26850331587019,6.43068048336507,13.29891089513361,33.65139,-97.19694,256.0
NQI,SSP245,0.99,8.288681960657215,6.151316917124702,12.503583356199028,27.5072,-97.8097,15.0
PVW,SSP245,0.99,9.361316431110687,5.340370969732231,18.785562510024736,34.16815,-101.71734,1028.0
NOG,SSP245,0.99,9.235569386370882,6.652858560875302,15.7867794782626,27.90113,-98.05167,78.0
HDO,SSP245,0.99,9.166368087667342,6.762435526465177,13.56993929388501,29.35944,-99.17417,283.0
JSO,SSP245,0.99,8.49556406374561,5.227431411510416,16.432216223904092,31.87,-95.22,206.0
FWS,SSP245,0.99,6.627808717979219,3.990736531642732,8.620594260636288,32.57297,-97.30332,208.02596
GTU,SSP245,0.99,8.435539437138054,6.603304712660152,12.169599280854865,30.68083,-97.67666,240.0
HRL,SSP245,0.99,10.08432507207523,6.968173574648632,18.254611048256542,26.2285,-97.65439,11.0
SPS,SSP245,0.99,7.502794958614632,6.551551979821587,10.074403191103876,33.9786,-98.4928,314.0
CVB,SSP245,0.99,7.985906395366661,5.264778653070625,10.77337705027652,29.34192,-98.8509,235.0
DHT,SSP245,0.99,5.725558114550779,4.785105408856742,6.397695287680103,36.02259,-102.54728,1216.0
SAT,SSP245,0.99,9.194774773292703,6.9285921480985895,13.083087172337557,29.53369,-98.46978,242.0
BPG,SSP245,0.99,6.650805960266225,5.560074463882273,8.85602435603367,32.21261,-101.52164,784.0
EBG,SSP245,0.99,6.938305862388863,3.8035584591059015,10.908992749002644,26.44167,-98.12222,24.0
BMQ,SSP245,0.99,8.362074283673072,5.066890268150715,12.64561939401313,30.73893,-98.23861,389.0
RBD,SSP245,0.99,8.206622220060765,5.483701049306855,12.062312777707318,32.68,-96.87,201.0
ORG,SSP245,0.99,11.416842275044369,6.416352377654386,28.912286887159315,30.06918,-93.80361,4.0
TPL,SSP245,0.99,8.374593031445958,6.472960360196603,11.52188474268746,31.1525,-97.40778,208.0
E38,SSP245,0.99,5.581189338599655,3.625153672588061,6.612610134991372,30.384,-103.684,1376.0
OZA,SSP245,0.99,9.828883880498662,3.3238993470290508,24.27374250477582,30.73528,-101.20297,725.7
JAS,SSP245,0.99,10.068010670974909,7.115778072300062,14.650977469178672,30.88569,-94.03494,65.0
AUS,SSP245,0.99,7.785622091012248,6.43875101112931,10.45915255360026,30.19453,-97.66989,189.0
DWH,SSP245,0.99,9.74203424586927,7.530814948337884,13.075243782296033,30.06803,-95.55624,46.0
GNC,SSP245,0.99,7.629141964969265,5.699972756383882,14.500996644509202,32.67533,-102.65267,1010.0
CDS,SSP245,0.99,6.533856880936852,5.187536316296337,8.825924445585127,34.43389,-100.28806,595.0
CXO,SSP245,0.99,9.765009523787404,7.754587542635743,14.39514116696023,30.35236,-95.41453,75.0
DRT,SSP245,0.99,11.097673195001382,6.192737499500465,25.66066856326712,29.37421,-100.92716,307.0
TKI,SSP245,0.99,7.638804151866191,5.231008062033817,10.128186338471169,33.18,-96.59,179.0
GLS,SSP245,0.99,9.802937834278415,7.618767312485405,15.872277020136316,29.26533,-94.86042,16.0
INK,SSP245,0.99,6.038844769000633,4.579171667068723,7.867474885658073,31.78,-103.2,859.0
BPT,SSP245,0.99,11.054225421355152,7.961950955081168,19.035016808660547,29.95206,-94.02614,4.5784636
LFK,SSP245,0.99,8.039821982694631,6.572107752017579,10.997608422120411,31.23401,-94.75,88.0
BYY,SSP245,0.99,8.795454647361922,6.179307373678717,14.686302357711648,28.97325,-95.86344,14.0
0F2,SSP245,0.99,8.022483262296507,6.281118270235479,12.233528243630698,33.60167,-97.77556,335.6
EDC,SSP245,0.99,7.271344754198179,4.118064423867596,10.331410561938885,30.39255,-97.56213,187.5
BAZ,SSP245,0.99,9.093273968446576,6.97652678959041,15.003388858701696,29.709,-98.045,195.0
LHB,SSP245,0.99,7.426168294556062,5.756013514225884,10.218969397387095,30.87,-96.62,87.0
HHF,SSP245,0.99,6.910898193991265,4.131486080172665,11.35350990935222,35.895,-100.404,730.0
ABI,SSP245,0.99,8.687018576479788,6.347217646063561,12.487035834961828,32.41063,-99.68209,544.9975
DZB,SSP245,0.99,7.296110085964542,3.567801900949177,10.317574586113958,30.52705,-98.35876,333.0
MFE,SSP245,0.99,7.902566770041049,5.520483776893233,16.53494813096457,26.17583,-98.23861,33.0
ACT,SSP245,0.99,7.489542664960841,6.377276636175811,8.423307136734639,31.61797,-97.2283,155.0
GVT,SSP245,0.99,7.044497570267448,5.226188142174262,10.402509052661522,33.06784,-96.06533,163.0
GKY,SSP245,0.99,8.264234216958641,5.366421975783079,12.214396069120092,32.66386,-97.09428,192.0
RYW,SSP245,0.99,6.987853480613159,4.214586890448303,9.388060971184249,30.4967,-97.96589,375.2
MWL,SSP245,0.99,8.04957655008486,5.682279854191074,11.308703233239656,32.78161,-98.06018,296.0
RBO,SSP245,0.99,9.407763228213732,5.850798539717212,18.686832220193097,27.77854,-97.69052,24.0
AMA,SSP245,0.99,8.473174587448367,6.005863524821937,15.567275973652832,35.21936,-101.70592,1099.0
OSA,SSP245,0.99,7.686484671107014,4.632969860593912,11.365503911775498,33.09556,-94.96139,111.0
ODO,SSP245,0.99,6.049093800389473,4.902370921526777,7.391273712404446,31.92056,-102.38667,915.0
