Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
GYB,SSP585,0.99,7.395201908558043,5.9944325565259895,10.466961354114847,30.17,-96.98,148.0
ADS,SSP585,0.99,8.934555452071264,4.97361977067557,19.18901836770721,32.96856,-96.83645,196.0
HLR,SSP585,0.99,8.689812862109076,6.5663305645539,13.628584338292256,31.1387,-97.7145,283.0
AXH,SSP585,0.99,9.069509834819506,6.3281038243024685,23.545797842419564,29.50614,-95.47692,20.7
AFW,SSP585,0.99,6.903432329363224,4.817093778796076,8.822179218146317,32.9716,-97.31788,204.81914
GYI,SSP585,0.99,11.168825756385411,4.7853945713863,26.209837864248865,33.71411,-96.67367,228.0
RAS,SSP585,0.99,6.674341493777807,4.265957007355844,9.878575837203693,27.81,-97.09,2.0
TYR,SSP585,0.99,6.340212203359284,4.605308893790708,7.83213499929146,32.35414,-95.40239,166.0
VCT,SSP585,0.99,6.56947261693789,4.775077904407796,7.914932207510503,28.8614,-96.9303,36.0
COM,SSP585,0.99,6.415608992027984,3.5910463431336783,9.454032357377825,31.84114,-99.40361,517.2
6R6,SSP585,0.99,4.453431906562116,2.550225946164191,5.59387420077402,30.04602,-102.21291,702.0
ATT,SSP585,0.99,7.445729017538952,6.174749326508524,10.500788294643227,30.32081,-97.76042,203.0
FST,SSP585,0.99,4.273639338915261,2.432860429143155,5.748368279870047,30.91194,-102.91667,917.0
UTS,SSP585,0.99,9.942282991325715,6.821816833061868,16.548894769832224,30.74689,-95.58717,112.0
INJ,SSP585,0.99,6.567161509218127,4.765173328391106,7.543792850328913,32.08361,-97.09722,209.0
ECU,SSP585,0.99,6.318449835282784,3.512471057152513,9.68428327128402,29.94692,-100.17385,723.0
HRX,SSP585,0.99,7.604866591338448,4.876995356723,13.248800058624845,34.85776,-102.32641,1153.0
JCT,SSP585,0.99,5.098418439974414,3.348541514762811,6.716449833344553,30.51083,-99.76639,522.0
F05,SSP585,0.99,7.746826947153583,5.774847885357853,13.425267296936132,34.22567,-99.28375,386.0
RPH,SSP585,0.99,7.609343244348712,6.175507868607215,10.792392927777318,33.11,-98.555,344.0
PIL,SSP585,0.99,7.205482733173325,5.253815873641882,9.784796906040464,26.1597,-97.33781,6.0
RKP,SSP585,0.99,10.707203390413964,6.664000282125044,21.40974014240324,28.08361,-97.04639,8.0
T82,SSP585,0.99,7.093521812629732,5.450429902952967,8.49866789422586,30.24325,-98.90919,517.0
PEZ,SSP585,0.99,6.307063557715889,3.948969922135969,7.740692963023342,28.95419,-98.51998,131.1
SJT,SSP585,0.99,5.901507570023637,4.6723324615129,7.0008570358712365,31.35167,-100.495,582.0
AQO,SSP585,0.99,7.891813357073194,5.720798877151805,14.228304002480485,30.78361,-98.66194,336.0
LUD,SSP585,0.99,7.069514124619424,4.581952764405628,9.376743937551144,33.25425,-97.5805,319.0
PYX,SSP585,0.99,7.349442099306228,3.936900852255421,14.334705010960397,36.414,-100.75,889.0
GPM,SSP585,0.99,6.644900213723952,5.364514367771363,8.471189322093572,32.69878,-97.04692,180.0
BPC,SSP585,0.99,9.95072745258378,3.5516655918854365,21.694197039863298,35.88928,-101.03014,845.0
BKD,SSP585,0.99,9.008520455704687,5.810535168547033,16.380867571698573,32.71905,-98.891,391.4
PSX,SSP585,0.99,6.187307946307822,4.279969596366515,7.856807671426114,28.73,-96.25,5.0
COT,SSP585,0.99,4.9052573246269,3.0136726729534606,6.702051305806446,28.45667,-99.21833,144.0
CRP,SSP585,0.99,8.916234505067191,6.938811673966836,15.805549758902991,27.77306,-97.51278,13.0
GOP,SSP585,0.99,8.49579027181055,5.953328403034169,14.8078144217499,31.42128,-97.79697,276.0
SWW,SSP585,0.99,6.591234652199698,4.922833533978465,8.653910402912228,32.46736,-100.46656,727.0
MAF,SSP585,0.99,4.15829093083593,2.534756215048302,5.599188471059214,31.94662,-102.20745,868.9406
MCJ,SSP585,0.99,7.522450307051653,5.572691129316627,10.144249418830414,29.714,-95.395,22.525835
ERV,SSP585,0.99,10.077200075558634,6.257896321608969,26.526100635925143,29.97667,-99.08547,493.0
JDD,SSP585,0.99,7.745706120019505,4.951624184566759,13.196152007069738,32.7422,-95.49648,132.0
MKN,SSP585,0.99,8.424722651768198,6.241611832503379,12.104928876907024,31.92,-98.6,423.0
MNZ,SSP585,0.99,7.567167146715142,4.715467983393017,12.86145385941878,31.66593,-98.14864,395.9
RWV,SSP585,0.99,7.897213117814041,4.335911854874653,14.272071414120846,30.51547,-96.70409,119.0
SSF,SSP585,0.99,6.8572788795136095,5.202351105957863,8.515098212037213,29.33698,-98.47105,176.0
HOU,SSP585,0.99,6.307655948320759,4.592428262044696,8.11289454303901,29.63747,-95.28245,14.0
LBB,SSP585,0.99,6.289199578401481,4.352445796630141,10.290490913647828,33.66364,-101.82278,988.0
NGP,SSP585,0.99,6.526539302010886,4.421120037629671,7.527898308434663,27.69263,-97.29109,6.0
6R3,SSP585,0.99,6.143271664613557,4.501216149292154,7.965353147302164,30.35644,-95.008,45.7
FTN,SSP585,0.99,6.285395475033934,4.289721624143736,8.482055931288082,28.2086,-100.0188,236.0
FTW,SSP585,0.99,6.64342246093516,4.897409398925655,7.544140058162178,32.81978,-97.36244,216.0
ALI,SSP585,0.99,5.170699835655985,3.3941053391736946,6.902498223491709,27.74089,-98.02694,54.0
BEA,SSP585,0.99,7.803094834094905,5.506046962250276,15.424782663612946,28.36187,-97.79103,81.7
ELP,SSP585,0.99,4.315362732188051,2.9038356489181765,5.615327753851067,31.81111,-106.37583,1194.0
JWY,SSP585,0.99,6.920341157078202,4.165669509566179,8.955698562359052,32.45611,-96.9125,217.0
MRF,SSP585,0.99,5.038013704895709,2.9665977771052465,5.622266451655629,30.37,-104.02,1481.0
SGR,SSP585,0.99,8.5227270988729,6.826378994567651,13.249409772317126,29.62225,-95.65653,2.0
PSN,SSP585,0.99,6.449897692160267,4.827779836127453,7.509750567825448,31.77969,-95.70631,129.0
DAL,SSP585,0.99,7.17734496300405,5.469153113041658,9.061201359322125,32.84711,-96.85178,148.0
CWC,SSP585,0.99,7.383543848322446,4.017666003089339,11.219820164114838,33.85784,-98.4904,304.0
MDD,SSP585,0.99,4.319721387405506,2.4721317095177247,5.5559619936615405,32.03653,-102.10103,854.0
IAH,SSP585,0.99,8.496230696611425,7.17753034769936,10.733638029265094,29.9844,-95.3607,28.0
APY,SSP585,0.99,7.187791132633954,3.560013571609637,19.274452360058973,26.96879,-99.24891,128.6
PKV,SSP585,0.99,8.629165729571346,4.980778006216472,21.783107076938727,28.654,-96.681,9.0
DUX,SSP585,0.99,4.521759558120719,2.70921376687812,5.565257756008602,35.858,-102.013,1129.0
DTO,SSP585,0.99,6.843151561924181,4.794253177482903,8.38459248782533,33.205,-97.2006,200.71758
OCH,SSP585,0.99,7.961862679303116,5.653360774235617,11.151445835097288,31.57778,-94.70944,108.0
CRS,SSP585,0.99,6.633428742870608,5.026068133906453,8.11335620923942,32.03,-96.4,137.0
HBV,SSP585,0.99,8.700497793995401,4.788942274435322,13.47683073103816,27.34956,-98.73694,202.0
XBP,SSP585,0.99,7.3675601980395236,5.889545287315161,9.429656586372907,33.17533,-97.82839,259.7
LBX,SSP585,0.99,6.422283969286892,4.857203831335675,7.847081325480454,29.10864,-95.46208,8.0
RFI,SSP585,0.99,13.182491442365023,4.868548356427457,43.59691591184978,32.14172,-94.85172,134.7
PEQ,SSP585,0.99,4.321398820495754,2.570047053039336,5.685099454848366,31.38,-103.51,796.0
GLE,SSP585,0.99,6.983941502367238,4.860679363771851,8.911346382879772,33.65139,-97.19694,256.0
NQI,SSP585,0.99,7.440227697730928,5.804691934105305,12.008792706285432,27.5072,-97.8097,15.0
PVW,SSP585,0.99,9.05814753827492,5.335301467217729,18.89540695883139,34.16815,-101.71734,1028.0
NOG,SSP585,0.99,6.9544427239499615,5.707647562367414,8.5523651362152,27.90113,-98.05167,78.0
HDO,SSP585,0.99,6.6254621909460445,4.822402754331452,7.655368355003625,29.35944,-99.17417,283.0
JSO,SSP585,0.99,6.537609785440971,4.107473263361699,7.6949479988004,31.87,-95.22,206.0
FWS,SSP585,0.99,6.4121434417075065,4.311435016915721,9.03553150749148,32.57297,-97.30332,208.02596
GTU,SSP585,0.99,6.578371995929468,4.43627234302889,8.327297506008533,30.68083,-97.67666,240.0
HRL,SSP585,0.99,5.207464903122746,3.513104339602124,7.051597906147433,26.2285,-97.65439,11.0
SPS,SSP585,0.99,7.080293619092353,6.175766898737945,8.63693116122279,33.9786,-98.4928,314.0
CVB,SSP585,0.99,6.984419987524681,5.48462399778564,10.090034667929451,29.34192,-98.8509,235.0
DHT,SSP585,0.99,6.283615168050559,3.39253874806156,9.393933052587986,36.02259,-102.54728,1216.0
SAT,SSP585,0.99,10.196231573374956,6.507336606713374,30.412382738350704,29.53369,-98.46978,242.0
BPG,SSP585,0.99,6.386607046053591,4.549004374029091,9.457569516385082,32.21261,-101.52164,784.0
EBG,SSP585,0.99,6.002103974651045,3.3279585841065065,10.17103346282861,26.44167,-98.12222,24.0
BMQ,SSP585,0.99,6.6039509414830935,4.233036728494645,9.777016044889914,30.73893,-98.23861,389.0
RBD,SSP585,0.99,7.369125640154587,4.424534170628014,11.394076507940945,32.68,-96.87,201.0
ORG,SSP585,0.99,6.334819127131012,4.667000600493303,8.30158688629849,30.06918,-93.80361,4.0
TPL,SSP585,0.99,6.595193130388736,4.20015827420675,8.293662275396116,31.1525,-97.40778,208.0
E38,SSP585,0.99,4.642234531184078,2.7271732037517493,5.579639282873153,30.384,-103.684,1376.0
OZA,SSP585,0.99,13.753626729297812,3.580169281211839,28.66593544915325,30.73528,-101.20297,725.7
JAS,SSP585,0.99,6.223974873513766,4.500644518277177,7.993123660949561,30.88569,-94.03494,65.0
AUS,SSP585,0.99,7.439546237688243,5.783720658324942,10.203605145602335,30.19453,-97.66989,189.0
DWH,SSP585,0.99,8.541052927803216,7.015042360180052,11.335855927538876,30.06803,-95.55624,46.0
GNC,SSP585,0.99,7.454916210470672,4.538608544758183,14.351510437009168,32.67533,-102.65267,1010.0
CDS,SSP585,0.99,5.518063107927589,3.196481338904785,8.936083999702497,34.43389,-100.28806,595.0
CXO,SSP585,0.99,8.53869174886439,6.300515930244358,12.19809482041051,30.35236,-95.41453,75.0
DRT,SSP585,0.99,6.462857967336065,4.743257912131573,7.821496737765116,29.37421,-100.92716,307.0
TKI,SSP585,0.99,6.590342500712087,4.764910413342534,7.970404211886326,33.18,-96.59,179.0
GLS,SSP585,0.99,6.363294843388029,4.690070243346072,7.779729706675578,29.26533,-94.86042,16.0
INK,SSP585,0.99,4.3830333435968845,2.4016924582547543,5.7483572514795,31.78,-103.2,859.0
BPT,SSP585,0.99,6.810734656793575,5.090027355829898,8.365299069959654,29.95206,-94.02614,4.5784636
LFK,SSP585,0.99,7.665402081890046,5.036631655769256,10.72598453811043,31.23401,-94.75,88.0
BYY,SSP585,0.99,8.495708297482587,5.919360708262251,14.19385662015608,28.97325,-95.86344,14.0
0F2,SSP585,0.99,7.303195452161426,4.677741234583471,10.937141836064566,33.60167,-97.77556,335.6
EDC,SSP585,0.99,8.987781999900935,5.512480267981836,17.82658958937235,30.39255,-97.56213,187.5
BAZ,SSP585,0.99,8.56964709316441,6.604250114147368,13.93646058369314,29.709,-98.045,195.0
LHB,SSP585,0.99,7.234449145115765,4.8006739411180375,10.372700530128688,30.87,-96.62,87.0
HHF,SSP585,0.99,6.083869035942041,3.458307074495301,9.266026520961304,35.895,-100.404,730.0
ABI,SSP585,0.99,5.376795683806627,3.4851695710811263,6.824261288634206,32.41063,-99.68209,544.9975
DZB,SSP585,0.99,6.789534687258874,3.944081738553824,10.364127301218131,30.52705,-98.35876,333.0
MFE,SSP585,0.99,6.015739653252384,4.505015007303435,7.299583436311448,26.17583,-98.23861,33.0
ACT,SSP585,0.99,6.57170923535528,4.698008565225236,7.962736744467395,31.61797,-97.2283,155.0
GVT,SSP585,0.99,8.180339205795262,5.164492157009654,14.079660273981622,33.06784,-96.06533,163.0
GKY,SSP585,0.99,6.392683400842205,4.418818899038408,8.218453089849133,32.66386,-97.09428,192.0
RYW,SSP585,0.99,6.759220328506963,5.085530363714053,9.21775685366824,30.4967,-97.96589,375.2
MWL,SSP585,0.99,7.936931123062953,5.968836734061373,11.37437415039891,32.78161,-98.06018,296.0
RBO,SSP585,0.99,7.623468290387753,5.690239959627495,12.008577433547224,27.77854,-97.69052,24.0
AMA,SSP585,0.99,6.440520631487019,4.832992052101602,8.282446022277973,35.21936,-101.70592,1099.0
OSA,SSP585,0.99,6.831081335040743,5.0095124565639,8.747970481233947,33.09556,-94.96139,111.0
ODO,SSP585,0.99,4.3238210524912,2.632163877414991,5.614164810733696,31.92056,-102.38667,915.0
