Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
GYI,SSP245,0.99,6.17509225682473,4.0936140781291845,7.182056527162887,33.71411,-96.67367,228.0
RAS,SSP245,0.99,6.515530264234764,4.25124608584379,10.36783361693442,27.81,-97.09,2.0
TYR,SSP245,0.99,5.838208428155009,4.097458137888829,7.29192696929033,32.35414,-95.40239,166.0
VCT,SSP245,0.99,6.2224661539782025,3.739992654706824,7.325349620478386,28.8614,-96.9303,36.0
COM,SSP245,0.99,6.042601765484563,3.4868769723007964,9.561872400705584,31.84114,-99.40361,517.2
6R6,SSP245,0.99,6.928550860323779,5.304055180481731,11.213541403260574,30.04602,-102.21291,702.0
ATT,SSP245,0.99,5.287705135909921,3.663240210623916,6.7543684167638505,30.32081,-97.76042,203.0
FST,SSP245,0.99,4.825569577383932,2.25396217204908,6.492300289563062,30.91194,-102.91667,917.0
UTS,SSP245,0.99,5.496177320286167,3.752876832103208,6.992048000316803,30.74689,-95.58717,112.0
INJ,SSP245,0.99,6.395011222653561,4.244567217135198,7.912346488111119,32.08361,-97.09722,209.0
ECU,SSP245,0.99,5.602581531371423,3.9973035183168646,7.178029385780366,29.94692,-100.17385,723.0
HRX,SSP245,0.99,6.43432606906778,4.051108037024524,9.903627525806368,34.85776,-102.32641,1153.0
JCT,SSP245,0.99,5.636712957342452,3.4641368187023924,7.218933918560605,30.51083,-99.76639,522.0
F05,SSP245,0.99,6.925587985835981,4.469915045544826,11.449087918522904,34.22567,-99.28375,386.0
RPH,SSP245,0.99,5.307609075132058,3.5518917595206907,6.53200038865416,33.11,-98.555,344.0
PIL,SSP245,0.99,5.61112810736304,3.649174275167222,6.777312728396881,26.1597,-97.33781,6.0
RKP,SSP245,0.99,6.362745815973002,3.619735227580169,8.331251819749697,28.08361,-97.04639,8.0
T82,SSP245,0.99,6.044521117297617,3.650609501373444,9.25005188941012,30.24325,-98.90919,517.0
PEZ,SSP245,0.99,5.807152552394439,3.7998758603850575,7.101411758690257,28.95419,-98.51998,131.1
SJT,SSP245,0.99,6.748592122335895,5.911345974154127,8.373006386681665,31.35167,-100.495,582.0
AQO,SSP245,0.99,6.976249497179994,4.770734369858344,10.621087288811063,30.78361,-98.66194,336.0
LUD,SSP245,0.99,8.173135939341588,5.878029376197376,15.278710268970231,33.25425,-97.5805,319.0
PYX,SSP245,0.99,6.674932857088291,4.670834310257535,10.16126980473945,36.414,-100.75,889.0
GPM,SSP245,0.99,6.37312602092614,5.335982945801653,7.86420446460183,32.69878,-97.04692,180.0
BPC,SSP245,0.99,5.78313537201995,3.97154000904854,7.7887243453607775,35.88928,-101.03014,845.0
BKD,SSP245,0.99,7.025401538456621,5.278330463303553,12.237484925424972,32.71905,-98.891,391.4
PSX,SSP245,0.99,5.822490245911546,4.111098903897893,7.579320798986896,28.73,-96.25,5.0
COT,SSP245,0.99,7.32641885242255,5.819435430125058,12.30133428195576,28.45667,-99.21833,144.0
CRP,SSP245,0.99,5.972981397420103,3.812432980320745,7.408108081848706,27.77306,-97.51278,13.0
GOP,SSP245,0.99,5.350425743228475,3.381380274748336,6.705309457884934,31.42128,-97.79697,276.0
SWW,SSP245,0.99,7.577830963242017,5.467947289570447,11.20399036847599,32.46736,-100.46656,727.0
MAF,SSP245,0.99,6.276019880187627,4.980603239810458,8.328557801276217,31.94662,-102.20745,868.9406
MCJ,SSP245,0.99,5.845062303818297,3.799817620532503,8.352905702831215,29.714,-95.395,22.525835
ERV,SSP245,0.99,6.5225459974964695,3.831519504076685,8.330442291529032,29.97667,-99.08547,493.0
JDD,SSP245,0.99,6.444040775704803,4.81385235140171,8.502424711689825,32.7422,-95.49648,132.0
MKN,SSP245,0.99,5.443061557919502,3.5394195381621856,7.472193152256413,31.92,-98.6,423.0
MNZ,SSP245,0.99,5.472412493375534,3.5204074490111257,6.521702558711629,31.66593,-98.14864,395.9
RWV,SSP245,0.99,6.876846616718589,5.293255562604324,9.643958373462567,30.51547,-96.70409,119.0
SSF,SSP245,0.99,5.633508523296693,3.792776789284448,7.1097091958943714,29.33698,-98.47105,176.0
HOU,SSP245,0.99,5.577796325004047,3.5039949264185584,7.658562506666777,29.63747,-95.28245,14.0
LBB,SSP245,0.99,6.896019509392992,5.818771811873486,10.170809320691692,33.66364,-101.82278,988.0
NGP,SSP245,0.99,5.582195908402426,4.021214542117238,7.147809268367389,27.69263,-97.29109,6.0
6R3,SSP245,0.99,5.5397891095337135,3.49329170672533,7.595020977721561,30.35644,-95.008,45.7
FTN,SSP245,0.99,6.88438003026346,5.273841545744927,11.120886620668076,28.2086,-100.0188,236.0
FTW,SSP245,0.99,6.589509814342909,4.830209722991436,8.008600271820209,32.81978,-97.36244,216.0
ALI,SSP245,0.99,6.916043950623204,4.57562036308729,10.503773476174146,27.74089,-98.02694,54.0
BEA,SSP245,0.99,7.33223242808111,4.075695263965652,14.341748496862005,28.36187,-97.79103,81.7
ELP,SSP245,0.99,5.540622532057988,4.491875484054163,6.928449428273434,31.81111,-106.37583,1194.0
JWY,SSP245,0.99,6.631465361734802,4.040549038856954,9.06328205636222,32.45611,-96.9125,217.0
MRF,SSP245,0.99,9.212627901418973,5.066047294142798,25.87734736562931,30.37,-104.02,1481.0
SGR,SSP245,0.99,5.644459474490553,3.9039584565390295,6.940431338360532,29.62225,-95.65653,2.0
PSN,SSP245,0.99,6.070649813277256,4.040737757373611,7.206985544253746,31.77969,-95.70631,129.0
DAL,SSP245,0.99,6.600592765940602,5.471777280425091,7.318897447873886,32.84711,-96.85178,148.0
CWC,SSP245,0.99,6.41475957705338,4.604294766815147,9.092815622623208,33.85784,-98.4904,304.0
MDD,SSP245,0.99,6.875914262630268,4.870419311199738,10.651197324787915,32.03653,-102.10103,854.0
IAH,SSP245,0.99,5.515739909596805,3.9640026226634144,7.113495726962034,29.9844,-95.3607,28.0
APY,SSP245,0.99,5.784468426773245,3.997976020637246,7.64762485316057,26.96879,-99.24891,128.6
PKV,SSP245,0.99,6.131100182398963,3.547603942409549,7.059483958442637,28.654,-96.681,9.0
DUX,SSP245,0.99,6.765028126649334,5.3899357000071415,10.740929394972978,35.858,-102.013,1129.0
DTO,SSP245,0.99,6.607213892986462,5.100833562961491,8.234242192439881,33.205,-97.2006,200.71758
OCH,SSP245,0.99,5.676389596650623,4.01621194781707,7.427374360687657,31.57778,-94.70944,108.0
CRS,SSP245,0.99,6.868981381523872,3.6713011068064247,10.2900220443538,32.03,-96.4,137.0
HBV,SSP245,0.99,7.106843453288507,5.642381740697334,11.498827255373408,27.34956,-98.73694,202.0
XBP,SSP245,0.99,8.69585685306296,6.2309636976603056,16.146597465648288,33.17533,-97.82839,259.7
LBX,SSP245,0.99,5.604184598193918,3.715718628103869,7.5049132385013,29.10864,-95.46208,8.0
RFI,SSP245,0.99,6.92196227961303,4.592621511163482,12.08539252788806,32.14172,-94.85172,134.7
PEQ,SSP245,0.99,6.073415792406982,2.2922428022400974,9.347312879674496,31.38,-103.51,796.0
GLE,SSP245,0.99,7.699988904806749,5.951854498137509,13.703571070315066,33.65139,-97.19694,256.0
NQI,SSP245,0.99,6.7226820350243175,3.571798344316206,10.749769875436836,27.5072,-97.8097,15.0
PVW,SSP245,0.99,8.638613092962265,5.232106174249083,16.9615617735786,34.16815,-101.71734,1028.0
NOG,SSP245,0.99,5.872003525195758,3.858117907595026,8.202238838659195,27.90113,-98.05167,78.0
HDO,SSP245,0.99,5.55245414088931,3.699905173453777,7.03264987001492,29.35944,-99.17417,283.0
JSO,SSP245,0.99,5.953683542813914,4.054080785204513,7.074448313786194,31.87,-95.22,206.0
FWS,SSP245,0.99,6.025420894378901,4.154957290187744,7.265679998238493,32.57297,-97.30332,208.02596
GTU,SSP245,0.99,6.518394395353358,4.377198769852827,8.227881767995827,30.68083,-97.67666,240.0
HRL,SSP245,0.99,6.638247706806348,5.722568802163174,8.620499332904016,26.2285,-97.65439,11.0
SPS,SSP245,0.99,5.764470468031094,3.914016479306593,6.968690203492877,33.9786,-98.4928,314.0
CVB,SSP245,0.99,6.666678380353689,3.7151471085438272,11.818516743595138,29.34192,-98.8509,235.0
DHT,SSP245,0.99,5.199139094318801,4.143286553958534,5.847340145813712,36.02259,-102.54728,1216.0
SAT,SSP245,0.99,6.296379006932953,3.9114486318153663,7.780574723758132,29.53369,-98.46978,242.0
BPG,SSP245,0.99,5.846989691591029,4.641629440089856,7.306576636938553,32.21261,-101.52164,784.0
EBG,SSP245,0.99,5.849748745996905,4.183887721561408,8.119718306373382,26.44167,-98.12222,24.0
BMQ,SSP245,0.99,5.846075435225399,3.786220703903761,7.762080299119066,30.73893,-98.23861,389.0
RBD,SSP245,0.99,6.851746669016871,4.500205638019284,8.946071759056423,32.68,-96.87,201.0
ORG,SSP245,0.99,5.480701286550535,3.463426983702215,7.514656833156714,30.06918,-93.80361,4.0
TPL,SSP245,0.99,6.458169651496839,4.554574723527391,8.028597740005543,31.1525,-97.40778,208.0
E38,SSP245,0.99,6.860535877597124,5.323752403120045,11.586887216188822,30.384,-103.684,1376.0
OZA,SSP245,0.99,7.808814118880262,3.30560696718631,16.30171873131453,30.73528,-101.20297,725.7
JAS,SSP245,0.99,5.556383651012344,3.52139615651028,7.61076815710037,30.88569,-94.03494,65.0
AUS,SSP245,0.99,5.8573114143919,3.762319053862588,7.664241263464189,30.19453,-97.66989,189.0
DWH,SSP245,0.99,5.521789674636695,3.804794219558264,7.123016277521431,30.06803,-95.55624,46.0
GNC,SSP245,0.99,6.343186215493634,4.17677340177077,10.143567802617769,32.67533,-102.65267,1010.0
CDS,SSP245,0.99,5.446250455722778,3.1323755183696376,6.388908532962823,34.43389,-100.28806,595.0
CXO,SSP245,0.99,5.518299539246418,3.866299829866804,7.239237738798914,30.35236,-95.41453,75.0
DRT,SSP245,0.99,7.615926496275599,5.942402873510239,11.500040559283846,29.37421,-100.92716,307.0
TKI,SSP245,0.99,6.588610682010493,4.000083151144168,8.605378722860541,33.18,-96.59,179.0
GLS,SSP245,0.99,5.83740922450417,4.125925473514871,7.534922103849325,29.26533,-94.86042,16.0
INK,SSP245,0.99,4.437669842305402,2.299211565592028,5.846781399165553,31.78,-103.2,859.0
BPT,SSP245,0.99,6.069424868996834,4.348781264076247,7.651439806228369,29.95206,-94.02614,4.5784636
LFK,SSP245,0.99,5.812915929725024,4.125794155001048,6.956632991578506,31.23401,-94.75,88.0
BYY,SSP245,0.99,8.202072582508901,4.427535729756055,20.138220150496277,28.97325,-95.86344,14.0
0F2,SSP245,0.99,7.846404446245355,5.952374465504178,13.406797056460276,33.60167,-97.77556,335.6
EDC,SSP245,0.99,5.584527244005388,3.483941331312835,7.365494789818406,30.39255,-97.56213,187.5
BAZ,SSP245,0.99,6.434679022130531,3.664535950775941,8.437992251521436,29.709,-98.045,195.0
LHB,SSP245,0.99,6.634764704850282,4.812971968682369,8.540572329202625,30.87,-96.62,87.0
HHF,SSP245,0.99,5.56478419402212,3.364449195782467,7.280141310660952,35.895,-100.404,730.0
ABI,SSP245,0.99,6.6628648959551295,5.878652790920034,8.549145017246891,32.41063,-99.68209,544.9975
DZB,SSP245,0.99,5.812528154251358,3.638266032168385,7.930557217743487,30.52705,-98.35876,333.0
MFE,SSP245,0.99,7.345281589757633,5.799606574220662,10.432302029728564,26.17583,-98.23861,33.0
ACT,SSP245,0.99,6.204028230582712,4.660616491881777,7.367357745857683,31.61797,-97.2283,155.0
GVT,SSP245,0.99,6.170586493611911,3.482353757941044,7.917928891081281,33.06784,-96.06533,163.0
GKY,SSP245,0.99,6.235480207653286,4.551938205781002,7.702114990208784,32.66386,-97.09428,192.0
RYW,SSP245,0.99,5.358972806952695,3.450178321663534,6.717045451153364,30.4967,-97.96589,375.2
MWL,SSP245,0.99,5.422126943910345,3.741896698509983,6.67105323434,32.78161,-98.06018,296.0
RBO,SSP245,0.99,7.968566320951943,4.2153321680833,15.387886061932294,27.77854,-97.69052,24.0
AMA,SSP245,0.99,6.972958456586972,5.206792648397892,10.871758485911675,35.21936,-101.70592,1099.0
OSA,SSP245,0.99,6.549795809906703,4.105018999603201,9.204656983217298,33.09556,-94.96139,111.0
ODO,SSP245,0.99,6.267225982065479,4.851974092132803,8.6744767617965,31.92056,-102.38667,915.0
