Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
GYB,SSP245,0.9,3.9321395781539983,3.458547301807855,4.4059733336443445,30.17,-96.98,148.0
ADS,SSP245,0.9,3.4823988681398097,2.58558460281328,4.573352570069861,32.96856,-96.83645,196.0
HLR,SSP245,0.9,4.088758829887532,3.3738723084921483,4.5224803723155365,31.1387,-97.7145,283.0
AXH,SSP245,0.9,3.972818634976474,3.5189484669685926,4.705966956616232,29.50614,-95.47692,20.7
AFW,SSP245,0.9,4.576259494170692,4.170267548491683,5.344321498601824,32.9716,-97.31788,204.81914
GYI,SSP245,0.9,3.8735833113275455,3.2963309759604784,4.417686645271981,33.71411,-96.67367,228.0
RAS,SSP245,0.9,4.192605712292686,3.6346311741333057,4.9131636026339045,27.81,-97.09,2.0
TYR,SSP245,0.9,4.344270346843115,3.8616220243497374,4.920483560036732,32.35414,-95.40239,166.0
VCT,SSP245,0.9,4.196628095611104,3.560474594591277,4.503093433787495,28.8614,-96.9303,36.0
COM,SSP245,0.9,3.842251045724404,3.250883125147952,4.5490207779287335,31.84114,-99.40361,517.2
6R6,SSP245,0.9,3.714443097086277,3.187888467571564,4.509027187253749,30.04602,-102.21291,702.0
ATT,SSP245,0.9,3.8854790026879433,3.4000490270162573,4.404586517299717,30.32081,-97.76042,203.0
FST,SSP245,0.9,3.003440625013783,2.1699090410799147,3.4245568032021554,30.91194,-102.91667,917.0
UTS,SSP245,0.9,4.038040542810515,3.5670141638143558,4.6422661008526696,30.74689,-95.58717,112.0
INJ,SSP245,0.9,4.289507379170753,3.667452708042844,4.8012309814754826,32.08361,-97.09722,209.0
ECU,SSP245,0.9,3.3392002691638973,2.978503545658258,3.780680262864508,29.94692,-100.17385,723.0
HRX,SSP245,0.9,3.2631269290032785,2.771529054186558,3.92276281117957,34.85776,-102.32641,1153.0
JCT,SSP245,0.9,3.623789455482511,2.9656935343976074,3.993126115785413,30.51083,-99.76639,522.0
F05,SSP245,0.9,3.742845666927628,3.302202421716005,4.491684888715688,34.22567,-99.28375,386.0
RPH,SSP245,0.9,3.698977480800918,3.1999489402446355,4.169429156707664,33.11,-98.555,344.0
PIL,SSP245,0.9,3.91847538832308,3.4341258564672743,4.404487153916632,26.1597,-97.33781,6.0
RKP,SSP245,0.9,4.1342434127870025,3.259232311204688,4.579265735866934,28.08361,-97.04639,8.0
T82,SSP245,0.9,3.879870793867502,3.376758765699448,4.455116769203755,30.24325,-98.90919,517.0
PEZ,SSP245,0.9,3.903644742996075,3.4170291738381398,4.385205581766948,28.95419,-98.51998,131.1
SJT,SSP245,0.9,3.930115014227945,3.5518931758200747,4.276206318021545,31.35167,-100.495,582.0
AQO,SSP245,0.9,3.830229957878847,3.4127729326207,4.608145167853659,30.78361,-98.66194,336.0
LUD,SSP245,0.9,4.356497869024232,3.80408228470633,5.528237462568979,33.25425,-97.5805,319.0
PYX,SSP245,0.9,3.523921266574912,2.9978778795099923,4.134197434054566,36.414,-100.75,889.0
GPM,SSP245,0.9,3.803574628229621,3.136069688297854,4.253768549895569,32.69878,-97.04692,180.0
BPC,SSP245,0.9,3.37160248269546,2.9631890784341324,3.781702779349748,35.88928,-101.03014,845.0
BKD,SSP245,0.9,3.746159993716879,3.3302309482072947,4.6561785929009565,32.71905,-98.891,391.4
PSX,SSP245,0.9,4.571919857115195,3.971216465464328,5.229538899522763,28.73,-96.25,5.0
COT,SSP245,0.9,3.9537943998586207,3.5362433457723235,4.763799124912007,28.45667,-99.21833,144.0
CRP,SSP245,0.9,4.111162132538854,3.444404837177962,4.499668877959502,27.77306,-97.51278,13.0
GOP,SSP245,0.9,3.679575268912211,3.018631681704716,4.256607290151882,31.42128,-97.79697,276.0
SWW,SSP245,0.9,3.889745849207711,3.305969308438038,4.62179188453842,32.46736,-100.46656,727.0
MAF,SSP245,0.9,3.7462598109063383,3.448813767304745,4.0882146406815005,31.94662,-102.20745,868.9406
MCJ,SSP245,0.9,3.9245373092359817,3.4560057742017256,4.536934365842747,29.714,-95.395,22.525835
ERV,SSP245,0.9,4.077883583073894,3.385373036225978,4.525322109927631,29.97667,-99.08547,493.0
JDD,SSP245,0.9,3.8015470044292887,3.250944994366904,4.463361411240458,32.7422,-95.49648,132.0
MKN,SSP245,0.9,3.775715882598511,3.2057171766910484,4.3231816293355525,31.92,-98.6,423.0
MNZ,SSP245,0.9,3.680711829757284,3.1546489394677435,4.116956497452216,31.66593,-98.14864,395.9
RWV,SSP245,0.9,4.401571503680489,3.9046316839544297,4.814585928886958,30.51547,-96.70409,119.0
SSF,SSP245,0.9,4.099366552155325,3.4651646216008416,4.753522939000205,29.33698,-98.47105,176.0
HOU,SSP245,0.9,4.370101109520723,3.451848692110248,5.308780607202643,29.63747,-95.28245,14.0
LBB,SSP245,0.9,3.8550462561404335,3.480250895939686,4.432780711922051,33.66364,-101.82278,988.0
NGP,SSP245,0.9,4.226911931130919,3.736712388019352,4.798027368903256,27.69263,-97.29109,6.0
6R3,SSP245,0.9,4.29144120046963,3.4205533984088303,5.245239078257428,30.35644,-95.008,45.7
FTN,SSP245,0.9,3.943076260647684,3.3556094762238056,4.655507286328236,28.2086,-100.0188,236.0
FTW,SSP245,0.9,4.416566919614263,3.9663470406687327,4.766759569650143,32.81978,-97.36244,216.0
ALI,SSP245,0.9,4.018615526216466,3.4293515913794064,4.69685646118055,27.74089,-98.02694,54.0
BEA,SSP245,0.9,3.751734009302788,3.077563988979953,4.744439867534862,28.36187,-97.79103,81.7
ELP,SSP245,0.9,3.100405620979943,2.841686295550338,3.294661538677921,31.81111,-106.37583,1194.0
JWY,SSP245,0.9,4.278704982669457,3.708174775061784,4.686816132660047,32.45611,-96.9125,217.0
MRF,SSP245,0.9,4.509943827843959,3.3652877254898192,6.40225065860076,30.37,-104.02,1481.0
SGR,SSP245,0.9,4.09881313714658,3.5948415722352096,4.587856474925036,29.62225,-95.65653,2.0
PSN,SSP245,0.9,4.189412906772083,3.760291361875417,4.7325442573534175,31.77969,-95.70631,129.0
DAL,SSP245,0.9,4.49182858812113,4.160693112295976,4.842231049320418,32.84711,-96.85178,148.0
CWC,SSP245,0.9,3.7667656550618975,3.315465275729541,4.1731118221269625,33.85784,-98.4904,304.0
MDD,SSP245,0.9,3.654919126808231,3.18532988731113,4.32799199606893,32.03653,-102.10103,854.0
IAH,SSP245,0.9,4.186264817171712,3.655486342054652,4.7637138274979005,29.9844,-95.3607,28.0
APY,SSP245,0.9,3.44717303461833,2.9467284850787303,3.958786468483169,26.96879,-99.24891,128.6
PKV,SSP245,0.9,4.0518349160812175,3.42558491199852,4.533044921793282,28.654,-96.681,9.0
DUX,SSP245,0.9,3.439317672244424,3.0401538005430084,4.351384329543416,35.858,-102.013,1129.0
DTO,SSP245,0.9,4.5675731752286985,4.293352628237411,4.926669557847138,33.205,-97.2006,200.71758
OCH,SSP245,0.9,4.3461354265181305,3.713676170966191,5.077592461223524,31.57778,-94.70944,108.0
CRS,SSP245,0.9,4.309661462093147,3.5402293914976144,5.015842208196214,32.03,-96.4,137.0
HBV,SSP245,0.9,3.838105346458672,3.3642672639218696,4.628503577419584,27.34956,-98.73694,202.0
XBP,SSP245,0.9,4.514302534356758,3.960244235389174,5.763934089073748,33.17533,-97.82839,259.7
LBX,SSP245,0.9,4.369678459619438,3.6519830047572537,5.155131339037166,29.10864,-95.46208,8.0
RFI,SSP245,0.9,3.981069437483408,3.5406791417564043,4.805082520178916,32.14172,-94.85172,134.7
PEQ,SSP245,0.9,3.144226067248658,2.241415518314903,3.710587556583198,31.38,-103.51,796.0
GLE,SSP245,0.9,4.497755869923383,3.9916812451914656,5.366318913237652,33.65139,-97.19694,256.0
NQI,SSP245,0.9,3.937852605491999,3.3159412392609604,4.453487543550826,27.5072,-97.8097,15.0
PVW,SSP245,0.9,3.6028187752844087,2.8823242747849487,4.839368583781641,34.16815,-101.71734,1028.0
NOG,SSP245,0.9,3.9318651467195087,3.4742002880342016,4.269691580021367,27.90113,-98.05167,78.0
HDO,SSP245,0.9,4.015321259588083,3.4734685429469083,4.583425979269994,29.35944,-99.17417,283.0
JSO,SSP245,0.9,4.1298805060403545,3.681743418390072,4.648280601380586,31.87,-95.22,206.0
FWS,SSP245,0.9,3.952236808388764,3.2584648157697726,4.691932201172319,32.57297,-97.30332,208.02596
GTU,SSP245,0.9,4.986617637230201,4.151463244164096,5.876246493187769,30.68083,-97.67666,240.0
HRL,SSP245,0.9,4.023532878008865,3.7570801965342056,4.342328733385295,26.2285,-97.65439,11.0
SPS,SSP245,0.9,4.009808498656936,3.563853455897947,4.45897328343554,33.9786,-98.4928,314.0
CVB,SSP245,0.9,3.970740466701976,3.440738638501175,4.635261454594347,29.34192,-98.8509,235.0
DHT,SSP245,0.9,3.203660143597177,2.897228494262417,3.4954649934104385,36.02259,-102.54728,1216.0
SAT,SSP245,0.9,4.199103957558298,3.495319473105703,4.602335394392306,29.53369,-98.46978,242.0
BPG,SSP245,0.9,3.44145881266646,3.098940051134512,3.8339575194325417,32.21261,-101.52164,784.0
EBG,SSP245,0.9,3.437151144511263,3.0180191087914463,3.948500377722872,26.44167,-98.12222,24.0
BMQ,SSP245,0.9,4.053662876036071,3.553352076188234,4.627728827101218,30.73893,-98.23861,389.0
RBD,SSP245,0.9,4.639812708107736,4.220655462497306,5.109344198070315,32.68,-96.87,201.0
ORG,SSP245,0.9,4.109865974606599,3.3739281532287726,5.16487493369258,30.06918,-93.80361,4.0
TPL,SSP245,0.9,4.8642086575289625,4.29869409361328,5.628616041504131,31.1525,-97.40778,208.0
E38,SSP245,0.9,3.5578678586521617,2.9841787488886853,4.591050507035431,30.384,-103.684,1376.0
OZA,SSP245,0.9,3.792294320383632,2.847019406491299,4.870543991404939,30.73528,-101.20297,725.7
JAS,SSP245,0.9,4.327014353215351,3.4625216669953742,5.260986257636237,30.88569,-94.03494,65.0
AUS,SSP245,0.9,4.005539821707558,3.321909453212594,4.497662320087674,30.19453,-97.66989,189.0
DWH,SSP245,0.9,4.123330907573662,3.5915015203619007,4.773234378057298,30.06803,-95.55624,46.0
GNC,SSP245,0.9,3.4822791592834497,2.912134072679455,4.231601382441634,32.67533,-102.65267,1010.0
CDS,SSP245,0.9,3.4823282057713323,2.829862294159359,3.778119784145603,34.43389,-100.28806,595.0
CXO,SSP245,0.9,4.229342345824427,3.599957377051264,4.88945583933478,30.35236,-95.41453,75.0
DRT,SSP245,0.9,4.087187221937937,3.552900751717931,4.810778242085553,29.37421,-100.92716,307.0
TKI,SSP245,0.9,4.221261192523061,3.626747403799782,4.726548055356517,33.18,-96.59,179.0
GLS,SSP245,0.9,4.563784550892608,3.961514041047912,5.185140204385192,29.26533,-94.86042,16.0
INK,SSP245,0.9,2.928207196347491,2.2046748361802178,3.4440920744055896,31.78,-103.2,859.0
BPT,SSP245,0.9,4.72663717946863,4.06345491322028,5.301657906764236,29.95206,-94.02614,4.5784636
LFK,SSP245,0.9,4.132467752999391,3.7402982872807535,4.5367321654034765,31.23401,-94.75,88.0
BYY,SSP245,0.9,4.046006692772517,3.4393397290571968,5.549566438923328,28.97325,-95.86344,14.0
0F2,SSP245,0.9,4.329842303750067,3.733983073410154,5.084201898480049,33.60167,-97.77556,335.6
EDC,SSP245,0.9,3.8488515170935305,3.158548610825929,4.370104567243703,30.39255,-97.56213,187.5
BAZ,SSP245,0.9,4.170618563532564,3.309855010579584,4.710923763819924,29.709,-98.045,195.0
LHB,SSP245,0.9,4.326349026111079,3.95468131824072,4.747323855567984,30.87,-96.62,87.0
HHF,SSP245,0.9,3.4221796738514163,2.8452229811301306,3.862127537089048,35.895,-100.404,730.0
ABI,SSP245,0.9,3.883714137675554,3.6003424307717213,4.210860073225681,32.41063,-99.68209,544.9975
DZB,SSP245,0.9,3.921896195386184,3.4158606981432893,4.5260111799716505,30.52705,-98.35876,333.0
MFE,SSP245,0.9,4.051328596138264,3.4807278655355938,4.718271357033815,26.17583,-98.23861,33.0
ACT,SSP245,0.9,4.534872521192087,4.091343588392734,5.015183597208196,31.61797,-97.2283,155.0
GVT,SSP245,0.9,3.8288261081569663,3.007184018535016,4.276021083999702,33.06784,-96.06533,163.0
GKY,SSP245,0.9,4.636668080761588,4.2056193385236895,5.352333090744651,32.66386,-97.09428,192.0
RYW,SSP245,0.9,3.765230109291963,3.135192977165432,4.365060237710376,30.4967,-97.96589,375.2
MWL,SSP245,0.9,3.806745788011028,3.247399796416595,4.303125083132937,32.78161,-98.06018,296.0
RBO,SSP245,0.9,3.9467776759895887,3.301311252573077,5.0820821642943725,27.77854,-97.69052,24.0
AMA,SSP245,0.9,3.840396720863777,3.3178839126402035,4.586160272553595,35.21936,-101.70592,1099.0
OSA,SSP245,0.9,4.198061491218446,3.680727530239887,4.815083746521204,33.09556,-94.96139,111.0
ODO,SSP245,0.9,3.5977221018676087,3.20564189042928,4.187932451695746,31.92056,-102.38667,915.0
