Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
PSX,SSP585,0.99,5.744396338,4.046366971208962,7.503277727137432,28.73,-96.25,5
COT,SSP585,0.99,7.279529059339351,5.657467139966253,11.456882393883502,28.45667,-99.21833,144
CRP,SSP585,0.99,6.362678656,3.896589161739772,8.670019187536411,27.77306,-97.51278,13
GOP,SSP585,0.99,5.496950387123679,3.2946649984105574,7.216004601,31.42128,-97.79697,276
SWW,SSP585,0.99,8.106264921883332,5.278015506036146,15.801885029164067,32.46736,-100.46656,727
MAF,SSP585,0.99,6.561167489516977,5.667549217473725,8.792199773814266,31.94662,-102.20745,868.9406
MCJ,SSP585,0.99,5.896751110386255,3.7372903161617614,8.689969023796628,29.714,-95.395,22.525835
ERV,SSP585,0.99,5.697338614594365,3.5339141296108023,7.472449488786974,29.97667,-99.08547,493
JDD,SSP585,0.99,6.348202944744567,3.5966486712748496,9.066270346093338,32.7422,-95.49648,132
MKN,SSP585,0.99,5.345313277264527,3.365541987,6.657662037552843,31.92,-98.6,423
MNZ,SSP585,0.99,5.38633761,3.410849833682749,6.475227521007349,31.66593,-98.14864,395.9
RWV,SSP585,0.99,7.287756120286164,4.476475034652401,11.146570567321596,30.51547,-96.70409,119
SSF,SSP585,0.99,5.808422463881484,3.91068997,7.1372476637462565,29.33698,-98.47105,176
HOU,SSP585,0.99,5.729199997587126,3.860726974771495,7.619700319891365,29.63747,-95.28245,14
LBB,SSP585,0.99,7.291698145385887,5.868112665989299,10.551805818501288,33.66364,-101.82278,988
NGP,SSP585,0.99,5.473704754961738,3.7545850708953945,7.043697069117248,27.69263,-97.29109,6
6R3,SSP585,0.99,5.472647343,3.3761118306260154,7.564363153617244,30.35644,-95.008,45.7
FTN,SSP585,0.99,7.587642186010519,5.532334789769106,14.275410627395978,28.2086,-100.0188,236
FTW,SSP585,0.99,6.430773530768042,4.760075723425017,7.339297548277623,32.81978,-97.36244,216
ALI,SSP585,0.99,7.294714191257062,5.895259847,10.556250986580151,27.74089,-98.02694,54
BEA,SSP585,0.99,7.246001470689269,5.350492451468373,12.99391070231293,28.36187,-97.79103,81.7
ELP,SSP585,0.99,5.314566493247914,4.124017186397502,6.642902329248483,31.81111,-106.37583,1194
JWY,SSP585,0.99,6.644515160779743,3.9931769910272834,8.947448362249808,32.45611,-96.9125,217
MRF,SSP585,0.99,12.05733226665944,5.361393503292611,33.61854801158234,30.37,-104.02,1481
SGR,SSP585,0.99,5.591900111428821,3.808673063939566,6.967053188618156,29.62225,-95.65653,2
PSN,SSP585,0.99,6.148332705290996,4.069949988256968,8.133452774689086,31.77969,-95.70631,129
DAL,SSP585,0.99,6.716012349292038,5.606225851390096,8.053753085,32.84711,-96.85178,148
CWC,SSP585,0.99,7.023162162999046,4.783780442070549,11.016435958159803,33.85784,-98.4904,304
MDD,SSP585,0.99,6.686044912262448,5.282273766634994,9.956378392,32.03653,-102.10103,854
IAH,SSP585,0.99,5.523861769466025,3.896080606270944,7.111319546866792,29.9844,-95.3607,28
APY,SSP585,0.99,5.816173375951051,3.4274528957137527,7.695783673960667,26.96879,-99.24891,128.6
PKV,SSP585,0.99,6.278309709753311,3.761736507,7.874790009054389,28.654,-96.681,9
DUX,SSP585,0.99,6.553887485340175,5.418988862763685,10.548381570820863,35.858,-102.013,1129
DTO,SSP585,0.99,6.8113989667955135,4.926387065428742,9.142997563682272,33.205,-97.2006,200.71758
OCH,SSP585,0.99,5.668391617793838,4.006943215477589,7.453852687639373,31.57778,-94.70944,108
CRS,SSP585,0.99,6.400820430402023,3.627783340643447,8.235054274856614,32.03,-96.4,137
HBV,SSP585,0.99,6.967920935472814,5.2991200791672455,11.314359642809457,27.34956,-98.73694,202
XBP,SSP585,0.99,9.290848123536016,6.0609138843812405,17.027435766333966,33.17533,-97.82839,259.7
LBX,SSP585,0.99,5.618983149706382,3.687845305506453,7.485015137166552,29.10864,-95.46208,8
RFI,SSP585,0.99,6.995485985433233,4.013629556633713,10.557759418626665,32.14172,-94.85172,134.7
PEQ,SSP585,0.99,6.232606457,2.6547793201158534,12.283066285334652,31.38,-103.51,796
GLE,SSP585,0.99,7.009794408532007,4.959290613021599,10.575741085179653,33.65139,-97.19694,256
NQI,SSP585,0.99,6.5679524583539095,3.9540845712899095,10.245381814759476,27.5072,-97.8097,15
PVW,SSP585,0.99,7.212542968613265,5.233525520864233,11.573697752481577,34.16815,-101.71734,1028
NOG,SSP585,0.99,5.895597625761157,3.710765423829237,8.295336612,27.90113,-98.05167,78
HDO,SSP585,0.99,5.647063503186558,3.943914711322461,6.948845068286231,29.35944,-99.17417,283
JSO,SSP585,0.99,5.885547988262963,3.9315205489437495,7.1751686750992825,31.87,-95.22,206
FWS,SSP585,0.99,6.461207978987424,3.7973626934059017,9.100315062869766,32.57297,-97.30332,208.02596
GTU,SSP585,0.99,6.646173924149792,4.664825967676587,8.322533527835146,30.68083,-97.67666,240
HRL,SSP585,0.99,6.841873685795365,5.917576056949674,9.332836358,26.2285,-97.65439,11
SPS,SSP585,0.99,5.962167848,3.921018418,7.966001753562272,33.9786,-98.4928,314
CVB,SSP585,0.99,6.605061019760974,4.08639271,9.613192523172176,29.34192,-98.8509,235
DHT,SSP585,0.99,5.317631833628932,4.2309840728862325,5.869179952577705,36.02259,-102.54728,1216
SAT,SSP585,0.99,5.859404008427667,3.849179658116425,6.845637194940619,29.53369,-98.46978,242
BPG,SSP585,0.99,5.973365344723588,4.818938907482553,8.254857440509152,32.21261,-101.52164,784
EBG,SSP585,0.99,6.105464426802596,4.6446083593791405,8.417224499755536,26.44167,-98.12222,24
BMQ,SSP585,0.99,5.720547983015855,3.787356065524025,7.003142709844028,30.73893,-98.23861,389
RBD,SSP585,0.99,6.723270735530426,4.410482461,8.723109141796925,32.68,-96.87,201
ORG,SSP585,0.99,5.750754227286866,3.4519097716697007,7.605099494822165,30.06918,-93.80361,4
TPL,SSP585,0.99,6.491174406508546,4.376031812565155,8.339119292005421,31.1525,-97.40778,208
E38,SSP585,0.99,7.622792395,5.422061553094253,16.737235103809514,30.384,-103.684,1376
OZA,SSP585,0.99,7.268159485398042,3.001137419954346,14.217516939574976,30.73528,-101.20297,725.7
JAS,SSP585,0.99,5.569457331252671,3.5606184918227544,7.610162720287281,30.88569,-94.03494,65
AUS,SSP585,0.99,5.490058585037886,3.705827249453305,6.642179211587174,30.19453,-97.66989,189
DWH,SSP585,0.99,5.560639462534105,3.737954114757252,7.178683034073658,30.06803,-95.55624,46
GNC,SSP585,0.99,6.4573602457231365,4.830437396775045,9.860267198,32.67533,-102.65267,1010
CDS,SSP585,0.99,5.477264108100259,3.529726059819549,6.431257656432043,34.43389,-100.28806,595
CXO,SSP585,0.99,5.561419264151737,3.846362651,7.182541642614951,30.35236,-95.41453,75
DRT,SSP585,0.99,7.894079792034629,5.957946769537741,13.187366723107504,29.37421,-100.92716,307
TKI,SSP585,0.99,6.634540255716921,3.636868124592883,9.288297319272576,33.18,-96.59,179
GLS,SSP585,0.99,5.808121598352618,4.127294245771002,7.471995939000109,29.26533,-94.86042,16
INK,SSP585,0.99,4.626593977146162,2.335748436622733,5.813187595,31.78,-103.2,859
BPT,SSP585,0.99,6.108273587493714,4.394250268533141,7.686165235,29.95206,-94.02614,4.5784636
LFK,SSP585,0.99,5.7672066062213005,3.984464376004146,7.022375362654262,31.23401,-94.75,88
BYY,SSP585,0.99,7.1701385452217625,4.231809959146818,12.46425203481491,28.97325,-95.86344,14
0F2,SSP585,0.99,7.718314477264023,4.792852781410105,13.271065525335068,33.60167,-97.77556,335.6
EDC,SSP585,0.99,5.402649066175268,3.4155377232173865,6.662882691252995,30.39255,-97.56213,187.5
BAZ,SSP585,0.99,5.808703261029761,3.780879799635755,7.240311052533374,29.709,-98.045,195
LHB,SSP585,0.99,7.886015362227384,5.199793926714088,16.495325949754285,30.87,-96.62,87
HHF,SSP585,0.99,5.560466580642031,3.454773361734117,6.982416196779356,35.895,-100.404,730
ABI,SSP585,0.99,6.506500387057336,4.636550013696042,8.834419052445705,32.41063,-99.68209,544.9975
DZB,SSP585,0.99,6.272851090753076,3.692189431508652,10.702920426739963,30.52705,-98.35876,333
MFE,SSP585,0.99,6.753457636675478,5.367882510533868,9.281052136238602,26.17583,-98.23861,33
ACT,SSP585,0.99,6.222710880377246,4.728974919115157,7.559364915374105,31.61797,-97.2283,155
GVT,SSP585,0.99,6.419827976962464,4.340006165164777,7.389560325,33.06784,-96.06533,163
GKY,SSP585,0.99,6.133944825807179,4.440513597445913,7.746501960096967,32.66386,-97.09428,192
RYW,SSP585,0.99,5.251370844086163,3.5148138586234507,6.683643745961353,30.4967,-97.96589,375.2
MWL,SSP585,0.99,5.195377267934367,3.5623117569674987,6.671212445656375,32.78161,-98.06018,296
RBO,SSP585,0.99,7.040565520617942,4.164916798254991,10.930552745058977,27.77854,-97.69052,24
AMA,SSP585,0.99,7.333451032987801,5.663318046322768,10.017902628638268,35.21936,-101.70592,1099
OSA,SSP585,0.99,6.595105586672236,4.159661727487737,9.093248042470794,33.09556,-94.96139,111
ODO,SSP585,0.99,6.395469236102183,4.697302428,9.411721063437186,31.92056,-102.38667,915
