Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
FTW,SSP585,0.9,4.744817780711208,4.315095515509912,5.129717113937239,32.81978,-97.36244,216.0
ALI,SSP585,0.9,5.0474873227640895,4.262289076647135,6.05422382829871,27.74089,-98.02694,54.0
BEA,SSP585,0.9,4.113404492021231,3.140072704740981,5.14904339925894,28.36187,-97.79103,81.7
ELP,SSP585,0.9,3.2669132094819275,2.9377973965270385,3.6750144919289287,31.81111,-106.37583,1194.0
JWY,SSP585,0.9,4.573254778852733,3.5944608665182693,5.341612981320822,32.45611,-96.9125,217.0
MRF,SSP585,0.9,5.418183361900681,3.3840050894628577,10.142462054587996,30.37,-104.02,1481.0
SGR,SSP585,0.9,5.606370970649341,5.065463172497395,6.130544526182328,29.62225,-95.65653,2.0
PSN,SSP585,0.9,4.839468104339282,4.15263953225518,5.787728956645839,31.77969,-95.70631,129.0
DAL,SSP585,0.9,5.079445757483669,4.439850941670448,5.949975107591142,32.84711,-96.85178,148.0
CWC,SSP585,0.9,4.053700245385671,3.287330418449839,4.76467992378582,33.85784,-98.4904,304.0
MDD,SSP585,0.9,3.731811493349812,3.2379282364189894,4.306953864164505,32.03653,-102.10103,854.0
IAH,SSP585,0.9,6.070125390539173,5.185704960531108,7.16115587298771,29.9844,-95.3607,28.0
APY,SSP585,0.9,3.826152873178281,3.030372626981602,4.398445979328117,26.96879,-99.24891,128.6
PKV,SSP585,0.9,5.422380245606787,4.33255242598672,7.254736459680449,28.654,-96.681,9.0
DUX,SSP585,0.9,3.5392074275390835,3.115597056368635,4.398362441848199,35.858,-102.013,1129.0
DTO,SSP585,0.9,5.124164547964568,4.646486068873245,5.811830143343231,33.205,-97.2006,200.71758
OCH,SSP585,0.9,6.750640725291857,5.325904904806129,7.907508831086105,31.57778,-94.70944,108.0
CRS,SSP585,0.9,5.296112244732358,4.7822235982066505,5.871419049995334,32.03,-96.4,137.0
HBV,SSP585,0.9,4.201911774493749,3.345024516888852,5.338412745018517,27.34956,-98.73694,202.0
XBP,SSP585,0.9,4.804770497458129,3.958148652488783,5.835045996265922,33.17533,-97.82839,259.7
LBX,SSP585,0.9,5.624651137571799,4.923036797382293,6.474720619704277,29.10864,-95.46208,8.0
RFI,SSP585,0.9,5.192944029815578,4.275490685981119,6.891428124268709,32.14172,-94.85172,134.7
PEQ,SSP585,0.9,3.577167718092944,2.954337460379495,4.276170662023953,31.38,-103.51,796.0
GLE,SSP585,0.9,4.803550044121811,4.103083147956687,5.510800851032114,33.65139,-97.19694,256.0
NQI,SSP585,0.9,4.50474808133758,3.750853657697383,5.249801408523069,27.5072,-97.8097,15.0
PVW,SSP585,0.9,3.7489173760787233,2.971777824870005,4.871152688593347,34.16815,-101.71734,1028.0
NOG,SSP585,0.9,4.930308122572983,4.20666456711448,5.97786732830401,27.90113,-98.05167,78.0
HDO,SSP585,0.9,5.094055420792035,4.352318110266312,5.921129987400423,29.35944,-99.17417,283.0
JSO,SSP585,0.9,4.885658491520591,3.8986458790405023,6.030271581540933,31.87,-95.22,206.0
FWS,SSP585,0.9,4.35178614520836,3.135284446358601,5.179281972451574,32.57297,-97.30332,208.02596
GTU,SSP585,0.9,6.062267342374637,4.669033648643179,7.388910981239938,30.68083,-97.67666,240.0
HRL,SSP585,0.9,5.073657015246417,4.452095220060784,5.883439181272716,26.2285,-97.65439,11.0
SPS,SSP585,0.9,4.784070067580992,4.236878870317272,5.388229350512391,33.9786,-98.4928,314.0
CVB,SSP585,0.9,4.3936651012802015,3.882181944460983,5.02592584156915,29.34192,-98.8509,235.0
DHT,SSP585,0.9,3.4881099177182127,3.17569318042178,3.757386082886368,36.02259,-102.54728,1216.0
SAT,SSP585,0.9,5.3335481920527865,4.543210691431151,6.418176248770626,29.53369,-98.46978,242.0
BPG,SSP585,0.9,3.829924282254946,3.286232063868145,4.476248773140575,32.21261,-101.52164,784.0
EBG,SSP585,0.9,4.105274009266315,3.45754353458426,5.054318334712621,26.44167,-98.12222,24.0
BMQ,SSP585,0.9,4.884673634612245,4.246038942018799,5.380736487980939,30.73893,-98.23861,389.0
RBD,SSP585,0.9,5.14365030892535,4.3319426285891005,5.983494723700639,32.68,-96.87,201.0
ORG,SSP585,0.9,5.530531978029914,4.52882293681033,6.764050735052087,30.06918,-93.80361,4.0
TPL,SSP585,0.9,5.787449321779586,4.530158581785351,7.102439927645523,31.1525,-97.40778,208.0
E38,SSP585,0.9,3.4346483366826845,2.8317605535333867,3.878960190070552,30.384,-103.684,1376.0
OZA,SSP585,0.9,4.237607615472392,3.15219456118354,5.911225256212858,30.73528,-101.20297,725.7
JAS,SSP585,0.9,5.661176473540996,4.676523064878533,6.6163315512860486,30.88569,-94.03494,65.0
AUS,SSP585,0.9,4.919534492022441,4.415090706108154,5.526124820980685,30.19453,-97.66989,189.0
DWH,SSP585,0.9,5.852474470143188,4.986078801166489,6.857906292739868,30.06803,-95.55624,46.0
GNC,SSP585,0.9,3.900059419058025,3.425149111526133,4.530335154632187,32.67533,-102.65267,1010.0
CDS,SSP585,0.9,4.157588357213582,3.6928333476787127,4.507048547743164,34.43389,-100.28806,595.0
CXO,SSP585,0.9,6.2110714505648605,5.191012645134355,7.391916751276797,30.35236,-95.41453,75.0
DRT,SSP585,0.9,5.030928460602494,4.036426674179968,6.565702696824942,29.37421,-100.92716,307.0
TKI,SSP585,0.9,5.097219748473934,4.451687974653545,5.748770128027759,33.18,-96.59,179.0
GLS,SSP585,0.9,5.663510834270906,5.194472709606168,6.919043008664344,29.26533,-94.86042,16.0
INK,SSP585,0.9,3.6718375773134495,3.275994463037378,4.056626147365778,31.78,-103.2,859.0
BPT,SSP585,0.9,6.522005881736848,5.721919879517162,7.207369794276468,29.95206,-94.02614,4.5784636
LFK,SSP585,0.9,5.200303896240669,4.718071656401973,5.684352259689932,31.23401,-94.75,88.0
BYY,SSP585,0.9,4.65545864828453,3.847120316056332,5.511565512612691,28.97325,-95.86344,14.0
0F2,SSP585,0.9,4.835202937604386,3.967532919484741,6.436684647141386,33.60167,-97.77556,335.6
EDC,SSP585,0.9,4.680165010355149,3.8042752340373855,5.431152181145536,30.39255,-97.56213,187.5
BAZ,SSP585,0.9,5.167206814068074,4.603430214047583,6.228854753948767,29.709,-98.045,195.0
LHB,SSP585,0.9,4.907955055931246,4.378479558927282,5.630689577872468,30.87,-96.62,87.0
HHF,SSP585,0.9,3.942613337804692,3.350050639368715,4.705161589724047,35.895,-100.404,730.0
ABI,SSP585,0.9,4.803290571192486,4.0483836236473705,5.458610610265337,32.41063,-99.68209,544.9975
DZB,SSP585,0.9,4.572908608924946,3.929738496603467,5.216297441050624,30.52705,-98.35876,333.0
MFE,SSP585,0.9,4.415774356217647,3.767017417861168,4.981011236845313,26.17583,-98.23861,33.0
ACT,SSP585,0.9,5.175041383137911,4.725133342842351,5.708836723486813,31.61797,-97.2283,155.0
GVT,SSP585,0.9,4.402966607493375,3.583292270150176,5.238513882323756,33.06784,-96.06533,163.0
GKY,SSP585,0.9,5.362420464309218,4.580729376864304,6.178329440738955,32.66386,-97.09428,192.0
RYW,SSP585,0.9,4.432305386795557,3.658371581486868,5.101818376178135,30.4967,-97.96589,375.2
MWL,SSP585,0.9,4.688944147920221,3.875398475801972,5.514983081995833,32.78161,-98.06018,296.0
RBO,SSP585,0.9,4.381380497891383,3.456880674114334,5.599158902601699,27.77854,-97.69052,24.0
AMA,SSP585,0.9,4.327155960089676,3.71580367717832,5.386739516848969,35.21936,-101.70592,1099.0
OSA,SSP585,0.9,4.731020910672801,4.072763890303402,5.518908894760085,33.09556,-94.96139,111.0
ODO,SSP585,0.9,3.672387460274847,3.2544336193245047,4.011709691062924,31.92056,-102.38667,915.0
