Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
ECU,SSP245,0.9,3.904103871642461,3.093613596963487,4.909331080769047,29.94692,-100.17385,723.0
HRX,SSP245,0.9,3.432588368211995,2.9334645025824058,4.575635956215945,34.85776,-102.32641,1153.0
JCT,SSP245,0.9,4.448032568121649,4.020594600408934,4.998865989006339,30.51083,-99.76639,522.0
F05,SSP245,0.9,4.035813019080756,3.419522044190812,4.779236853217217,34.22567,-99.28375,386.0
RPH,SSP245,0.9,4.52459597404172,3.970444381428064,5.232494349468998,33.11,-98.555,344.0
PIL,SSP245,0.9,5.150815475389241,4.421317784139328,6.166138029422649,26.1597,-97.33781,6.0
RKP,SSP245,0.9,5.39063719216161,4.486736401213306,6.841801004098968,28.08361,-97.04639,8.0
T82,SSP245,0.9,4.836339431854956,4.1238749764823925,6.096691101781483,30.24325,-98.90919,517.0
PEZ,SSP245,0.9,4.408305875014163,3.12281377827418,5.367187192036842,28.95419,-98.51998,131.1
SJT,SSP245,0.9,4.30149889915422,3.782755567239088,4.8094160582036345,31.35167,-100.495,582.0
AQO,SSP245,0.9,4.198903236944899,3.5631883248117866,5.446145570466525,30.78361,-98.66194,336.0
LUD,SSP245,0.9,4.579132631235464,4.022959931487687,5.296465267050446,33.25425,-97.5805,319.0
PYX,SSP245,0.9,3.895081717733141,3.146160885134619,4.743942281931148,36.414,-100.75,889.0
GPM,SSP245,0.9,4.045748665467663,3.1896268484131096,4.770218838837578,32.69878,-97.04692,180.0
BPC,SSP245,0.9,3.635211739991592,3.015098252636429,4.583632331524924,35.88928,-101.03014,845.0
BKD,SSP245,0.9,4.0557513878025055,3.5243706065061944,5.027596529272428,32.71905,-98.891,391.4
PSX,SSP245,0.9,5.862767553408814,5.155278130605121,6.623718982123856,28.73,-96.25,5.0
COT,SSP245,0.9,4.864259951715099,4.197613861059691,5.8373285664194485,28.45667,-99.21833,144.0
CRP,SSP245,0.9,5.58468415447189,4.85940038025786,6.441306139282827,27.77306,-97.51278,13.0
GOP,SSP245,0.9,4.753041581060107,3.909601537728923,5.745661377836265,31.42128,-97.79697,276.0
SWW,SSP245,0.9,4.179978677294134,3.568270581042692,5.042737955559247,32.46736,-100.46656,727.0
MAF,SSP245,0.9,3.860015495393829,3.5160531217770323,4.285735437286742,31.94662,-102.20745,868.9406
MCJ,SSP245,0.9,5.001837522665407,4.1228911051566985,5.628950077039335,29.714,-95.395,22.525835
ERV,SSP245,0.9,5.261166755616276,4.204704401056626,6.537948005574002,29.97667,-99.08547,493.0
JDD,SSP245,0.9,4.2446301337873376,3.546594485849138,5.030462799881489,32.7422,-95.49648,132.0
MKN,SSP245,0.9,4.890647297171936,4.188919243300035,5.843299603443217,31.92,-98.6,423.0
MNZ,SSP245,0.9,4.434696675202859,3.537338811469499,5.466908692710563,31.66593,-98.14864,395.9
RWV,SSP245,0.9,5.720424107304571,4.17013677333088,8.527872137970986,30.51547,-96.70409,119.0
SSF,SSP245,0.9,5.296015467642686,4.541536015705908,6.123990982448986,29.33698,-98.47105,176.0
HOU,SSP245,0.9,6.020673227999966,5.13150230779165,6.813087333327694,29.63747,-95.28245,14.0
LBB,SSP245,0.9,4.182196474389811,3.736446649014948,5.014041487849522,33.66364,-101.82278,988.0
NGP,SSP245,0.9,5.397576903987198,4.863551692055366,5.998533968428769,27.69263,-97.29109,6.0
6R3,SSP245,0.9,5.706929343144154,4.75771937825652,7.11947202933745,30.35644,-95.008,45.7
FTN,SSP245,0.9,4.275559986415728,3.669771048458577,5.133548080584143,28.2086,-100.0188,236.0
FTW,SSP245,0.9,4.667871783530943,4.255639971723644,5.137422560075266,32.81978,-97.36244,216.0
ALI,SSP245,0.9,4.992398919099582,4.4624926215714815,6.067402936321667,27.74089,-98.02694,54.0
BEA,SSP245,0.9,4.129266044349654,3.194097670745236,5.171576569871986,28.36187,-97.79103,81.7
ELP,SSP245,0.9,3.285049093431552,3.017787750126412,3.608813468571872,31.81111,-106.37583,1194.0
JWY,SSP245,0.9,4.5564161061113975,3.73859091634906,5.213762365831512,32.45611,-96.9125,217.0
MRF,SSP245,0.9,5.09811166623039,3.3576470364349,8.094768478878267,30.37,-104.02,1481.0
SGR,SSP245,0.9,5.613776767637982,4.885322738993762,6.277887699504781,29.62225,-95.65653,2.0
PSN,SSP245,0.9,4.700557435288942,4.163427253922106,5.425904348208913,31.77969,-95.70631,129.0
DAL,SSP245,0.9,5.067151553425982,4.451019360815583,5.747058796815278,32.84711,-96.85178,148.0
CWC,SSP245,0.9,3.924875280294225,3.356100731552778,4.34061280173654,33.85784,-98.4904,304.0
MDD,SSP245,0.9,3.72783136449436,3.1780565359641177,4.533227493345705,32.03653,-102.10103,854.0
IAH,SSP245,0.9,5.943517800248303,5.168952089387751,6.9697102043752,29.9844,-95.3607,28.0
APY,SSP245,0.9,3.8213957652944246,2.8264907855479144,4.637066288367237,26.96879,-99.24891,128.6
PKV,SSP245,0.9,5.399162406045671,4.5205803721552815,7.162269742480605,28.654,-96.681,9.0
DUX,SSP245,0.9,3.538393063083503,3.055653973992484,4.427067053016976,35.858,-102.013,1129.0
DTO,SSP245,0.9,4.912650481300808,4.519132596846872,5.433486008275048,33.205,-97.2006,200.71758
OCH,SSP245,0.9,6.527280454506228,5.080133221884512,7.993224521160397,31.57778,-94.70944,108.0
CRS,SSP245,0.9,5.263344692298965,4.793552835403486,5.754146911047124,32.03,-96.4,137.0
HBV,SSP245,0.9,4.328133639291211,3.5831453203252166,5.3784911558933866,27.34956,-98.73694,202.0
XBP,SSP245,0.9,4.6552252699008845,4.019685560836939,5.274992298026385,33.17533,-97.82839,259.7
LBX,SSP245,0.9,5.738046197394397,4.901092612260822,6.950803467411337,29.10864,-95.46208,8.0
RFI,SSP245,0.9,4.985815538079575,4.110272988920535,6.213020955228174,32.14172,-94.85172,134.7
PEQ,SSP245,0.9,3.572568274441538,3.007099673174217,4.548258090003746,31.38,-103.51,796.0
GLE,SSP245,0.9,4.77008712848013,4.144579911555851,5.615022082146817,33.65139,-97.19694,256.0
NQI,SSP245,0.9,4.539109384867111,3.822929150664481,5.443280173679175,27.5072,-97.8097,15.0
PVW,SSP245,0.9,3.791500098303657,2.9905890702680966,5.020745278752865,34.16815,-101.71734,1028.0
NOG,SSP245,0.9,4.909351360987569,4.303076661411168,5.708057209590869,27.90113,-98.05167,78.0
HDO,SSP245,0.9,5.116200959150776,4.412653627001044,5.870282635984633,29.35944,-99.17417,283.0
JSO,SSP245,0.9,4.6772850157533,3.812534552188411,5.999228811404697,31.87,-95.22,206.0
FWS,SSP245,0.9,4.191612079668727,3.230575764569004,5.230095239619819,32.57297,-97.30332,208.02596
GTU,SSP245,0.9,6.16344430834486,4.608803860153575,7.808431731138444,30.68083,-97.67666,240.0
HRL,SSP245,0.9,5.237805068137233,4.618391675184498,6.182020703557546,26.2285,-97.65439,11.0
SPS,SSP245,0.9,4.705271116403102,4.201770080357454,5.17213461882946,33.9786,-98.4928,314.0
CVB,SSP245,0.9,4.489481525655363,3.693224988708955,5.256201422134037,29.34192,-98.8509,235.0
DHT,SSP245,0.9,3.458173634737748,3.213801633362793,3.688084710798997,36.02259,-102.54728,1216.0
SAT,SSP245,0.9,5.319515860898759,4.578810248634456,5.917661607836358,29.53369,-98.46978,242.0
BPG,SSP245,0.9,3.764791691437045,3.4021125550338764,4.367673403534182,32.21261,-101.52164,784.0
EBG,SSP245,0.9,3.961059196571589,3.295647796612535,4.786196899022608,26.44167,-98.12222,24.0
BMQ,SSP245,0.9,5.006853020725554,4.298773956159464,5.81224402260749,30.73893,-98.23861,389.0
RBD,SSP245,0.9,5.10364118894609,4.402152615839095,5.801783450652204,32.68,-96.87,201.0
ORG,SSP245,0.9,5.552918029519621,4.505609466130544,6.934476031322388,30.06918,-93.80361,4.0
TPL,SSP245,0.9,5.821089826966221,4.601194283012083,6.858081697239454,31.1525,-97.40778,208.0
E38,SSP245,0.9,3.3499327031905617,2.7039294654685477,3.705753442047484,30.384,-103.684,1376.0
OZA,SSP245,0.9,4.195863961755228,3.2515860201373075,5.783512399749046,30.73528,-101.20297,725.7
JAS,SSP245,0.9,5.645633945449391,4.765996172835928,6.557492225263613,30.88569,-94.03494,65.0
AUS,SSP245,0.9,4.964835290827563,4.466871399134803,5.554937029133635,30.19453,-97.66989,189.0
DWH,SSP245,0.9,5.869734570631718,5.139591986577185,6.795069279089143,30.06803,-95.55624,46.0
GNC,SSP245,0.9,3.862829101364489,3.3660516774324654,4.745078090268043,32.67533,-102.65267,1010.0
CDS,SSP245,0.9,4.088517256848705,3.6045729145734895,4.349534419094195,34.43389,-100.28806,595.0
CXO,SSP245,0.9,6.164902813021946,5.420754725271096,6.953089177836759,30.35236,-95.41453,75.0
DRT,SSP245,0.9,4.896751120752644,3.8649230644208,6.638462293071881,29.37421,-100.92716,307.0
TKI,SSP245,0.9,5.038208646107163,4.5971304989497455,5.564444856684187,33.18,-96.59,179.0
GLS,SSP245,0.9,5.739933760305493,5.268985413021271,6.555468122943577,29.26533,-94.86042,16.0
INK,SSP245,0.9,3.5702205916235177,3.2357448278825376,4.013744795926138,31.78,-103.2,859.0
BPT,SSP245,0.9,6.523674605703427,5.619199707425163,7.5660859179593345,29.95206,-94.02614,4.5784636
LFK,SSP245,0.9,5.1942880923892165,4.785574029009586,5.589015907578292,31.23401,-94.75,88.0
BYY,SSP245,0.9,4.71303614933146,3.871989543609081,5.810139471758948,28.97325,-95.86344,14.0
0F2,SSP245,0.9,4.650802409876197,4.0045017451390565,5.40752268581321,33.60167,-97.77556,335.6
EDC,SSP245,0.9,4.660467342081571,4.024730254001831,5.239984976023527,30.39255,-97.56213,187.5
BAZ,SSP245,0.9,5.22182853527144,4.617329214965388,6.435589933279903,29.709,-98.045,195.0
LHB,SSP245,0.9,4.742785537190328,4.382422725015241,5.182688669805685,30.87,-96.62,87.0
HHF,SSP245,0.9,3.8747937816880578,3.2514571511474983,4.817364969330935,35.895,-100.404,730.0
ABI,SSP245,0.9,4.6844055963862825,3.997435746599428,5.4335135378358,32.41063,-99.68209,544.9975
DZB,SSP245,0.9,4.515441305845762,3.5434460735674924,5.158316998634011,30.52705,-98.35876,333.0
MFE,SSP245,0.9,4.50098724545337,3.787609296536765,5.472374590369895,26.17583,-98.23861,33.0
ACT,SSP245,0.9,5.0251256424791295,4.574854424319148,5.419807970415365,31.61797,-97.2283,155.0
GVT,SSP245,0.9,4.318402124028685,3.5864749769240767,5.133717051493552,33.06784,-96.06533,163.0
GKY,SSP245,0.9,5.336528030288976,4.624143738563995,6.283228441600234,32.66386,-97.09428,192.0
RYW,SSP245,0.9,4.47949577625019,3.6862343211547546,5.099047156182083,30.4967,-97.96589,375.2
MWL,SSP245,0.9,4.634524708702441,4.03146197604779,5.268539971279019,32.78161,-98.06018,296.0
RBO,SSP245,0.9,4.444270469713098,3.501016640253079,5.6322242138410745,27.77854,-97.69052,24.0
AMA,SSP245,0.9,4.262597177355313,3.657833173889809,5.307592739618085,35.21936,-101.70592,1099.0
OSA,SSP245,0.9,4.588338246304327,3.818933087689624,5.377677514733542,33.09556,-94.96139,111.0
ODO,SSP245,0.9,3.631602674152913,3.347029484693323,3.92707920435568,31.92056,-102.38667,915.0
