Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
RKP,SSP245,0.99,1.133409195391483,0.7343786769487985,2.40240880701167,28.08361,-97.04639,8.0
T82,SSP245,0.99,1.384280446720936,0.9909856806465376,2.544661258483137,30.24325,-98.90919,517.0
PEZ,SSP245,0.99,1.1443187721540613,0.5071112868646452,1.969021567258851,28.95419,-98.51998,131.1
SJT,SSP245,0.99,1.1408109651472982,0.9625509339178844,1.458311812114457,31.35167,-100.495,582.0
AQO,SSP245,0.99,1.4985976511037922,1.113855180466763,2.4884541276166456,30.78361,-98.66194,336.0
LUD,SSP245,0.99,1.3722165416292622,1.087944527286759,2.2337745446423187,33.25425,-97.5805,319.0
PYX,SSP245,0.99,1.4570854672904618,0.9770841630923964,2.6508362856056387,36.414,-100.75,889.0
GPM,SSP245,0.99,1.193808272690188,0.9360102851622096,1.6704780503892296,32.69878,-97.04692,180.0
BPC,SSP245,0.99,1.122897916956027,0.6024089971216422,2.1490077878819114,35.88928,-101.03014,845.0
BKD,SSP245,0.99,0.585195944314212,0.4446665519746638,0.9751035853330146,32.71905,-98.891,391.4
PSX,SSP245,0.99,1.2721546749865176,0.8349648852847695,2.166117584555426,28.73,-96.25,5.0
COT,SSP245,0.99,1.5029779900407214,1.0501537609371254,2.648121013568746,28.45667,-99.21833,144.0
CRP,SSP245,0.99,1.323422885591344,0.9372220999557952,2.037150439850484,27.77306,-97.51278,13.0
GOP,SSP245,0.99,1.3267662886878124,0.8255246718990474,2.6907008384620825,31.42128,-97.79697,276.0
SWW,SSP245,0.99,1.0390052716823863,0.7545809562132166,1.7136033556940362,32.46736,-100.46656,727.0
MAF,SSP245,0.99,1.112691080595586,0.8921829003148638,1.4907313540860423,31.94662,-102.20745,868.9406
MCJ,SSP245,0.99,1.023346037568263,0.7338426681598821,1.3937526165702052,29.714,-95.395,22.525835
ERV,SSP245,0.99,1.3939266873730087,0.8200909055752899,2.648031240320144,29.97667,-99.08547,493.0
JDD,SSP245,0.99,1.1619103777185231,0.9019743780309424,1.871107181312639,32.7422,-95.49648,132.0
MKN,SSP245,0.99,1.4356824106514838,0.9910569098545866,2.412960478424955,31.92,-98.6,423.0
MNZ,SSP245,0.99,1.6814080828839577,0.8679771051566467,2.857317052675589,31.66593,-98.14864,395.9
RWV,SSP245,0.99,2.024058995745856,0.787340365862348,5.056990246582662,30.51547,-96.70409,119.0
SSF,SSP245,0.99,1.2447887143448542,0.9073040674745912,1.955565092908762,29.33698,-98.47105,176.0
HOU,SSP245,0.99,1.0913881953123756,0.7492394472914147,1.6980267910825777,29.63747,-95.28245,14.0
LBB,SSP245,0.99,0.9411508272216188,0.7292871340559477,1.7924623932028758,33.66364,-101.82278,988.0
NGP,SSP245,0.99,1.1143482091489303,0.8960622708548444,1.4910181569592698,27.69263,-97.29109,6.0
