Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
SSF,SSP585,0.9,4.578692269244744,4.240247047058978,4.96922664298257,29.33698,-98.47105,176.0
HOU,SSP585,0.9,4.98954735829462,4.282976696151118,5.7631126435748765,29.63747,-95.28245,14.0
LBB,SSP585,0.9,3.9962582266248714,3.632105253918521,4.607006568789713,33.66364,-101.82278,988.0
NGP,SSP585,0.9,4.597505905984785,4.289351449859153,5.05167830931722,27.69263,-97.29109,6.0
6R3,SSP585,0.9,4.699510968567207,4.064514751477187,5.61557124783803,30.35644,-95.008,45.7
FTN,SSP585,0.9,4.1655399122884855,3.69350308773715,4.740467813177274,28.2086,-100.0188,236.0
FTW,SSP585,0.9,4.635875114601721,4.361401152701359,5.0841451306085785,32.81978,-97.36244,216.0
ALI,SSP585,0.9,3.919503971410132,3.254915259497468,4.552716324027576,27.74089,-98.02694,54.0
BEA,SSP585,0.9,3.981924532990453,3.186362240942594,5.138348183499267,28.36187,-97.79103,81.7
ELP,SSP585,0.9,2.827442485577236,2.3594182040953195,3.265545854386933,31.81111,-106.37583,1194.0
JWY,SSP585,0.9,4.510966267861073,3.805767086382185,5.065260180453008,32.45611,-96.9125,217.0
MRF,SSP585,0.9,3.0654642399764573,2.413298690333981,3.276093534181168,30.37,-104.02,1481.0
SGR,SSP585,0.9,5.362168643617318,4.708778810925633,5.837256824712394,29.62225,-95.65653,2.0
PSN,SSP585,0.9,4.538335865608159,3.997513576483524,5.139760248777954,31.77969,-95.70631,129.0
DAL,SSP585,0.9,4.736787187143809,4.428744532382156,5.03729052754396,32.84711,-96.85178,148.0
CWC,SSP585,0.9,4.009500340273992,3.351676555888772,4.517951170469946,33.85784,-98.4904,304.0
MDD,SSP585,0.9,2.786164348239623,2.1723618447195947,3.206180094197407,32.03653,-102.10103,854.0
IAH,SSP585,0.9,5.538120192169956,5.057538865765906,5.960278301543571,29.9844,-95.3607,28.0
APY,SSP585,0.9,3.8669444910791406,3.111695627885342,5.298149886443111,26.96879,-99.24891,128.6
PKV,SSP585,0.9,5.019075192469317,4.369776436876522,6.245570214316395,28.654,-96.681,9.0
DUX,SSP585,0.9,2.818781918883618,2.245678626898811,3.222375481785528,35.858,-102.013,1129.0
DTO,SSP585,0.9,4.76281270786158,4.4423832996339865,5.285087577222974,33.205,-97.2006,200.71758
OCH,SSP585,0.9,5.735746661106983,5.061317158995602,6.366488069207074,31.57778,-94.70944,108.0
CRS,SSP585,0.9,5.026453896738715,4.527899019918185,5.763574309775287,32.03,-96.4,137.0
HBV,SSP585,0.9,4.105619784639671,3.39375505726335,4.776210684353291,27.34956,-98.73694,202.0
XBP,SSP585,0.9,4.6789019867828205,4.173926876826241,5.064043681745345,33.17533,-97.82839,259.7
LBX,SSP585,0.9,4.933640110483527,4.466465186284908,5.497299426016321,29.10864,-95.46208,8.0
RFI,SSP585,0.9,5.16549757318807,4.035662612721247,7.914956832757405,32.14172,-94.85172,134.7
PEQ,SSP585,0.9,2.8180167457426646,2.321214037745983,3.335317555384233,31.38,-103.51,796.0
GLE,SSP585,0.9,4.636013761942431,4.176382638790959,5.0296461045318495,33.65139,-97.19694,256.0
NQI,SSP585,0.9,4.306229432175945,3.717330066628224,4.863191373432917,27.5072,-97.8097,15.0
PVW,SSP585,0.9,3.786469125818024,2.985519567753595,5.218660561184198,34.16815,-101.71734,1028.0
NOG,SSP585,0.9,4.437380490206855,3.9940370166505113,4.724082490425923,27.90113,-98.05167,78.0
HDO,SSP585,0.9,4.502813691068517,3.972065579290215,4.907205408892177,29.35944,-99.17417,283.0
JSO,SSP585,0.9,4.5257219942777285,3.886911524197866,5.088782328639189,31.87,-95.22,206.0
FWS,SSP585,0.9,4.224991228673851,3.413576246170062,4.950464584492089,32.57297,-97.30332,208.02596
GTU,SSP585,0.9,5.025077684874247,4.1958501584741725,5.895603791418804,30.68083,-97.67666,240.0
HRL,SSP585,0.9,3.9465197145378608,3.2981550732538065,4.701816006683299,26.2285,-97.65439,11.0
SPS,SSP585,0.9,4.5254324963254575,4.138504438485369,4.843735419980058,33.9786,-98.4928,314.0
CVB,SSP585,0.9,4.209185764061287,3.45865804050119,4.680675996439799,29.34192,-98.8509,235.0
DHT,SSP585,0.9,3.58439652430523,3.0414968004736767,4.179584308345719,36.02259,-102.54728,1216.0
SAT,SSP585,0.9,5.105258778580928,4.382783629439285,7.1864882569031945,29.53369,-98.46978,242.0
BPG,SSP585,0.9,3.749724380230944,3.308290815915727,4.204996625568397,32.21261,-101.52164,784.0
EBG,SSP585,0.9,3.67403637671803,3.11574007770731,4.2952004361438005,26.44167,-98.12222,24.0
BMQ,SSP585,0.9,4.5508743543718575,4.02789931450086,5.0830685685255474,30.73893,-98.23861,389.0
RBD,SSP585,0.9,4.811129038307259,4.284500215136029,5.376902067238443,32.68,-96.87,201.0
ORG,SSP585,0.9,4.901995715755165,4.275330798210754,5.9518049868343565,30.06918,-93.80361,4.0
TPL,SSP585,0.9,4.897674721130504,4.104381146194393,5.687044311610144,31.1525,-97.40778,208.0
E38,SSP585,0.9,2.9077354690711417,2.301947157297254,3.2332104623721194,30.384,-103.684,1376.0
OZA,SSP585,0.9,4.31188756486721,3.352123197699588,6.103988734607341,30.73528,-101.20297,725.7
JAS,SSP585,0.9,4.83350953355145,4.149880242426463,5.643341761485427,30.88569,-94.03494,65.0
AUS,SSP585,0.9,4.720751836980881,4.168544112704321,5.226622509750552,30.19453,-97.66989,189.0
DWH,SSP585,0.9,5.3374241651113845,4.705077775939925,5.801273406147827,30.06803,-95.55624,46.0
GNC,SSP585,0.9,3.8688449664039446,3.37751955511862,4.722453479265451,32.67533,-102.65267,1010.0
CDS,SSP585,0.9,3.6955409346295984,3.1172564054341074,4.28075994032071,34.43389,-100.28806,595.0
CXO,SSP585,0.9,5.483857242859338,4.86968485768891,6.055473770997654,30.35236,-95.41453,75.0
DRT,SSP585,0.9,4.308658826099382,3.9001328668342654,4.801851984026062,29.37421,-100.92716,307.0
TKI,SSP585,0.9,4.84931424259198,4.266180002109009,5.4817822678695975,33.18,-96.59,179.0
GLS,SSP585,0.9,4.922923930498755,4.448710592408033,5.429947807211445,29.26533,-94.86042,16.0
INK,SSP585,0.9,2.926085420982912,2.263466323674421,3.398575352015366,31.78,-103.2,859.0
BPT,SSP585,0.9,5.4665752369799385,4.807341949557957,6.015517170495522,29.95206,-94.02614,4.5784636
LFK,SSP585,0.9,4.9713214250939926,4.402870575452035,5.407401335245609,31.23401,-94.75,88.0
BYY,SSP585,0.9,4.5392204200781086,3.786899013830681,5.728623961299535,28.97325,-95.86344,14.0
0F2,SSP585,0.9,4.595127324336712,4.082382520162386,5.277766026217432,33.60167,-97.77556,335.6
EDC,SSP585,0.9,4.761077214632779,4.077706225996251,6.063945637636355,30.39255,-97.56213,187.5
BAZ,SSP585,0.9,4.9039296193041775,4.255284947260794,5.646683290365461,29.709,-98.045,195.0
LHB,SSP585,0.9,4.7226027516590285,4.265626318347439,5.3025353440136485,30.87,-96.62,87.0
HHF,SSP585,0.9,3.688469065082415,3.2032685521940665,4.168712640832508,35.895,-100.404,730.0
ABI,SSP585,0.9,3.827181527701101,3.204424444614198,4.442125323286693,32.41063,-99.68209,544.9975
DZB,SSP585,0.9,4.327543058002447,3.764042936748721,4.741456229320879,30.52705,-98.35876,333.0
MFE,SSP585,0.9,4.26726501673369,3.787250638733907,4.844278581669061,26.17583,-98.23861,33.0
ACT,SSP585,0.9,4.850307857625582,4.410966448209765,5.460269585018472,31.61797,-97.2283,155.0
GVT,SSP585,0.9,4.539690062191031,3.746845153448875,5.377089987506015,33.06784,-96.06533,163.0
GKY,SSP585,0.9,4.842020298022988,4.229406581639171,5.58543773907269,32.66386,-97.09428,192.0
RYW,SSP585,0.9,4.315442954930945,3.614385412632775,4.91282309330175,30.4967,-97.96589,375.2
MWL,SSP585,0.9,4.54467764454048,3.8262832236580646,5.319227625028441,32.78161,-98.06018,296.0
RBO,SSP585,0.9,4.098086842812593,3.359516788361232,4.934803043116234,27.77854,-97.69052,24.0
AMA,SSP585,0.9,3.980124655112264,3.507127794172575,4.264139165243277,35.21936,-101.70592,1099.0
OSA,SSP585,0.9,4.572672592775038,3.951151174573488,5.344160599536518,33.09556,-94.96139,111.0
ODO,SSP585,0.9,2.830513510493323,2.277200517144617,3.264382911269563,31.92056,-102.38667,915.0
