Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
OCH,SSP585,0.9,4.356680965872554,3.6759860259798103,5.10407078817524,31.57778,-94.70944,108.0
CRS,SSP585,0.9,4.225470874123348,3.5103643096630712,4.667739693331203,32.03,-96.4,137.0
HBV,SSP585,0.9,3.7496439720175054,3.1324669139349,4.526514501517404,27.34956,-98.73694,202.0
XBP,SSP585,0.9,4.609910549544905,3.920656145634816,5.723461560279658,33.17533,-97.82839,259.7
LBX,SSP585,0.9,4.39654629558295,3.589028092281977,5.135233237702418,29.10864,-95.46208,8.0
RFI,SSP585,0.9,4.021023329488763,3.5815501048136893,4.4828889864641095,32.14172,-94.85172,134.7
PEQ,SSP585,0.9,3.1892330533029525,2.451929561433765,4.110477892807166,31.38,-103.51,796.0
GLE,SSP585,0.9,4.436501284672923,3.929895655266973,5.1553816975063285,33.65139,-97.19694,256.0
NQI,SSP585,0.9,3.927301415985127,3.3722051462442084,4.437736162151857,27.5072,-97.8097,15.0
PVW,SSP585,0.9,3.4903094990861145,2.8837436214000984,4.213990455722988,34.16815,-101.71734,1028.0
NOG,SSP585,0.9,3.9469001565851576,3.419931154820101,4.353506716485525,27.90113,-98.05167,78.0
HDO,SSP585,0.9,4.060999900025526,3.614096235726661,4.58598539011374,29.35944,-99.17417,283.0
JSO,SSP585,0.9,4.192262660355849,3.6436166788005178,4.784125932365155,31.87,-95.22,206.0
FWS,SSP585,0.9,4.087690313572664,3.1779096270091483,4.834387150957208,32.57297,-97.30332,208.02596
GTU,SSP585,0.9,5.0051256918742935,4.194699422685628,5.9720082749525005,30.68083,-97.67666,240.0
HRL,SSP585,0.9,4.028158152252084,3.782995997167009,4.500525888306651,26.2285,-97.65439,11.0
SPS,SSP585,0.9,4.047231982929125,3.576007688857822,4.51903646884676,33.9786,-98.4928,314.0
CVB,SSP585,0.9,3.9388729165952734,3.4573736382402127,4.487270440767085,29.34192,-98.8509,235.0
DHT,SSP585,0.9,3.252086532513682,2.960204821433047,3.519280619845207,36.02259,-102.54728,1216.0
SAT,SSP585,0.9,4.076300464241614,3.448669732431842,4.481698871556462,29.53369,-98.46978,242.0
BPG,SSP585,0.9,3.4642373798932096,3.1074015322326853,3.951035581740914,32.21261,-101.52164,784.0
EBG,SSP585,0.9,3.4949445988484817,3.108907896688923,3.8604119081551937,26.44167,-98.12222,24.0
BMQ,SSP585,0.9,4.053675129073236,3.5582630747211943,4.624116409971817,30.73893,-98.23861,389.0
RBD,SSP585,0.9,4.593455765277249,4.198463640444555,5.155698834385059,32.68,-96.87,201.0
ORG,SSP585,0.9,4.209835216432557,3.3700272874034995,5.2195633162617305,30.06918,-93.80361,4.0
TPL,SSP585,0.9,4.877097407095546,4.196925551280089,5.654251349037734,31.1525,-97.40778,208.0
E38,SSP585,0.9,3.638629286208664,3.07227965363012,5.056147372519917,30.384,-103.684,1376.0
OZA,SSP585,0.9,3.767793349070178,2.852338124401508,4.6279980029498216,30.73528,-101.20297,725.7
JAS,SSP585,0.9,4.355777407308904,3.492204190317734,5.260380820823148,30.88569,-94.03494,65.0
AUS,SSP585,0.9,3.892472480689011,3.3050656320557263,4.2923973121230405,30.19453,-97.66989,189.0
DWH,SSP585,0.9,4.111027667515427,3.5399136867608445,4.740205962271341,30.06803,-95.55624,46.0
GNC,SSP585,0.9,3.5518199067780296,3.2135720203750395,4.066721057108474,32.67533,-102.65267,1010.0
CDS,SSP585,0.9,3.490705819886933,2.9348115861629265,3.773296362030804,34.43389,-100.28806,595.0
CXO,SSP585,0.9,4.2207404428380855,3.63391014091066,4.832759743150818,30.35236,-95.41453,75.0
DRT,SSP585,0.9,4.169686055389682,3.632471491483408,4.926942083992357,29.37421,-100.92716,307.0
TKI,SSP585,0.9,4.225483794409386,3.5131934160044773,4.755761269287972,33.18,-96.59,179.0
GLS,SSP585,0.9,4.54096972347509,3.869561288452163,5.122214039535976,29.26533,-94.86042,16.0
INK,SSP585,0.9,3.0048729095753046,2.2516247171677257,3.463405695595386,31.78,-103.2,859.0
BPT,SSP585,0.9,4.759000679453507,4.138118578507363,5.336383335421666,29.95206,-94.02614,4.5784636
LFK,SSP585,0.9,4.102510714998807,3.6257038317554544,4.6015133792603145,31.23401,-94.75,88.0
BYY,SSP585,0.9,3.9238777095157698,3.389729834251654,4.775032825328301,28.97325,-95.86344,14.0
0F2,SSP585,0.9,4.348297908410264,3.7203894896531353,5.19058706571423,33.60167,-97.77556,335.6
EDC,SSP585,0.9,3.818405697960028,3.161822000335088,4.296898413046426,30.39255,-97.56213,187.5
BAZ,SSP585,0.9,4.001552109199453,3.346872210440801,4.460622354987472,29.709,-98.045,195.0
LHB,SSP585,0.9,4.480173802009129,3.9701274994222295,5.846579661714876,30.87,-96.62,87.0
HHF,SSP585,0.9,3.434429854935871,2.95130544779681,3.750816212996428,35.895,-100.404,730.0
ABI,SSP585,0.9,3.866253005821877,3.415614297479088,4.28830096296518,32.41063,-99.68209,544.9975
DZB,SSP585,0.9,4.006026059863279,3.4933299064519474,4.640748842938645,30.52705,-98.35876,333.0
MFE,SSP585,0.9,3.947064632645717,3.405847787215139,4.534097687560413,26.17583,-98.23861,33.0
ACT,SSP585,0.9,4.627926736715354,4.173419216290247,5.209583015909971,31.61797,-97.2283,155.0
GVT,SSP585,0.9,3.889140062018375,3.167815642401376,4.330110044556256,33.06784,-96.06533,163.0
GKY,SSP585,0.9,4.637897454416729,4.028050012483799,5.396720060632833,32.66386,-97.09428,192.0
RYW,SSP585,0.9,3.704918267828874,3.2074628136604573,4.329192446639179,30.4967,-97.96589,375.2
MWL,SSP585,0.9,3.7648523344558034,3.200879478288387,4.321430546192241,32.78161,-98.06018,296.0
RBO,SSP585,0.9,3.8358168536802464,3.2546398649662462,4.572834773131431,27.77854,-97.69052,24.0
AMA,SSP585,0.9,3.9054913890146974,3.436706999371831,4.531286047378672,35.21936,-101.70592,1099.0
OSA,SSP585,0.9,4.288419391181348,3.7484119462053047,4.991277851183107,33.09556,-94.96139,111.0
ODO,SSP585,0.9,3.67996881110506,3.36338198593653,4.190759781105552,31.92056,-102.38667,915.0
