Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
SGR,SSP585,0.99,8.778169782420374,7.025862489967628,12.433432600512806,29.62225,-95.65653,2.0
PSN,SSP585,0.99,8.105553617888136,5.886529741605694,12.828785273623511,31.77969,-95.70631,129.0
DAL,SSP585,0.99,8.958896576063397,6.789632841134582,14.015043431255584,32.84711,-96.85178,148.0
CWC,SSP585,0.99,6.8956930072489335,3.932253469273257,9.715265793858665,33.85784,-98.4904,304.0
MDD,SSP585,0.99,6.782308136246782,5.605535512481989,9.654862409453555,32.03653,-102.10103,854.0
IAH,SSP585,0.99,10.69851035043881,7.535486859995242,17.226728623590674,29.9844,-95.3607,28.0
APY,SSP585,0.99,6.757770000313787,4.0445896404819095,9.853724291515876,26.96879,-99.24891,128.6
PKV,SSP585,0.99,11.010636423583216,6.729374300718417,26.40999762320163,28.654,-96.681,9.0
DUX,SSP585,0.99,6.897761856268273,5.438657142302178,11.941279065363911,35.858,-102.013,1129.0
DTO,SSP585,0.99,8.568886497056592,6.567838195145006,13.04636229215343,33.205,-97.2006,200.71758
OCH,SSP585,0.99,11.102393226315558,7.546723348222389,16.99231603672599,31.57778,-94.70944,108.0
CRS,SSP585,0.99,7.672572804660287,6.5900330914788885,9.086489390722168,32.03,-96.4,137.0
HBV,SSP585,0.99,8.674261901580929,5.694806416352986,16.928065702516626,27.34956,-98.73694,202.0
XBP,SSP585,0.99,8.27252651371396,6.307930551952917,13.769597997018208,33.17533,-97.82839,259.7
LBX,SSP585,0.99,9.546432065315464,7.272818696846427,14.345622126565551,29.10864,-95.46208,8.0
RFI,SSP585,0.99,10.245968755573037,6.530886167997774,21.92328056309596,32.14172,-94.85172,134.7
PEQ,SSP585,0.99,7.567130616284284,5.304119359843629,12.304939381677768,31.38,-103.51,796.0
GLE,SSP585,0.99,7.866518835823051,6.308562362048241,11.111248716817483,33.65139,-97.19694,256.0
NQI,SSP585,0.99,8.042207026528635,5.850560971928818,11.851782940677728,27.5072,-97.8097,15.0
PVW,SSP585,0.99,8.134480764468586,5.32155972433414,14.4631623026105,34.16815,-101.71734,1028.0
NOG,SSP585,0.99,9.215249915157989,6.5660174341243405,16.466301455703558,27.90113,-98.05167,78.0
HDO,SSP585,0.99,8.793597907779505,6.7021000097304455,13.09760073520214,29.35944,-99.17417,283.0
JSO,SSP585,0.99,8.837060345838717,5.5816765666987225,16.517551419972957,31.87,-95.22,206.0
FWS,SSP585,0.99,7.34986504612546,3.535019563919962,11.57406666630446,32.57297,-97.30332,208.02596
GTU,SSP585,0.99,8.798849199439596,6.320381014755547,15.108609593143967,30.68083,-97.67666,240.0
HRL,SSP585,0.99,9.233274439349875,6.801877119524917,14.099184227602528,26.2285,-97.65439,11.0
SPS,SSP585,0.99,7.902118761793697,6.536259903274114,11.502931961123988,33.9786,-98.4928,314.0
CVB,SSP585,0.99,7.459444949710802,5.361948966679762,10.050019179087792,29.34192,-98.8509,235.0
DHT,SSP585,0.99,5.777641532622966,4.088277233734065,6.759641787283563,36.02259,-102.54728,1216.0
SAT,SSP585,0.99,9.190722480352475,6.810836681808557,16.255137269660636,29.53369,-98.46978,242.0
BPG,SSP585,0.99,6.975299568789652,5.636013963332279,10.041272724874908,32.21261,-101.52164,784.0
EBG,SSP585,0.99,7.87346472107927,5.65621194134772,13.871303662640884,26.44167,-98.12222,24.0
BMQ,SSP585,0.99,7.469899534555835,4.892863615844577,11.104143949048916,30.73893,-98.23861,389.0
RBD,SSP585,0.99,8.760619440052333,5.290115770193105,14.248533495301228,32.68,-96.87,201.0
ORG,SSP585,0.99,10.74459447455176,6.422202543886763,23.710901790455456,30.06918,-93.80361,4.0
TPL,SSP585,0.99,8.539243450350881,6.369053527163401,12.267862791070106,31.1525,-97.40778,208.0
E38,SSP585,0.99,6.032298100505768,4.09846252604787,8.675960588108342,30.384,-103.684,1376.0
OZA,SSP585,0.99,9.926058240458886,3.209938335121401,23.37574344948159,30.73528,-101.20297,725.7
JAS,SSP585,0.99,9.52399570597908,6.901819546119714,15.142886474430112,30.88569,-94.03494,65.0
AUS,SSP585,0.99,7.414208594623953,5.8913821293833255,8.946543717117514,30.19453,-97.66989,189.0
DWH,SSP585,0.99,9.88909673757482,7.335860700630622,13.7048437733342,30.06803,-95.55624,46.0
GNC,SSP585,0.99,7.480815225123306,5.673845123768667,12.16856358446812,32.67533,-102.65267,1010.0
CDS,SSP585,0.99,6.773661082076886,5.443544494728396,9.020026004143403,34.43389,-100.28806,595.0
CXO,SSP585,0.99,10.618436558303644,7.475375930906716,19.480895817223196,30.35236,-95.41453,75.0
DRT,SSP585,0.99,11.428434833532656,6.386208573644101,25.772960537400653,29.37421,-100.92716,307.0
TKI,SSP585,0.99,7.72433271014349,4.71509886239088,11.291848464120395,33.18,-96.59,179.0
GLS,SSP585,0.99,9.576536154863009,7.541266886265242,17.099682538230027,29.26533,-94.86042,16.0
INK,SSP585,0.99,6.46276802782749,5.333452935896812,8.910064429426932,31.78,-103.2,859.0
BPT,SSP585,0.99,10.243002995173429,8.071701778981295,13.774077143928968,29.95206,-94.02614,4.5784636
LFK,SSP585,0.99,8.060178913833228,6.03856589469391,10.892528398037316,31.23401,-94.75,88.0
BYY,SSP585,0.99,8.339993474036508,6.0901590556176775,12.422832865119478,28.97325,-95.86344,14.0
0F2,SSP585,0.99,8.977038235380375,6.291291588140176,20.189723664345667,33.60167,-97.77556,335.6
EDC,SSP585,0.99,7.237307456227174,3.8555023973870073,11.197597504202188,30.39255,-97.56213,187.5
BAZ,SSP585,0.99,8.584703847492953,6.934116020960042,13.237566732504344,29.709,-98.045,195.0
LHB,SSP585,0.99,8.219170988002332,6.340452713875878,11.92629533455706,30.87,-96.62,87.0
HHF,SSP585,0.99,7.087100073922138,4.726047052554532,10.66021759577538,35.895,-100.404,730.0
ABI,SSP585,0.99,9.06544969994503,6.398165523111504,13.956445835701638,32.41063,-99.68209,544.9975
DZB,SSP585,0.99,7.445900693154997,4.339447242783634,10.657764369693467,30.52705,-98.35876,333.0
MFE,SSP585,0.99,7.168887211401234,5.061154236147734,11.199284568099994,26.17583,-98.23861,33.0
ACT,SSP585,0.99,7.596444660707347,6.44033148428313,8.881644340851109,31.61797,-97.2283,155.0
GVT,SSP585,0.99,7.296106537070055,3.8786346129970073,11.273103533382772,33.06784,-96.06533,163.0
GKY,SSP585,0.99,8.082747453650157,5.53280141533401,13.07955954670467,32.66386,-97.09428,192.0
RYW,SSP585,0.99,6.800010473673387,4.116266077606245,9.859648973415592,30.4967,-97.96589,375.2
MWL,SSP585,0.99,8.016110375231644,4.344876952887124,12.706050176939922,32.78161,-98.06018,296.0
RBO,SSP585,0.99,8.878141489120503,5.785344391593195,16.49902146820827,27.77854,-97.69052,24.0
AMA,SSP585,0.99,8.807636792501642,6.065277020739057,14.807754262269556,35.21936,-101.70592,1099.0
OSA,SSP585,0.99,7.996839354261084,5.555377632024701,12.222316005213424,33.09556,-94.96139,111.0
ODO,SSP585,0.99,5.9888735918960165,4.464227017713013,7.217169024537938,31.92056,-102.38667,915.0
